gene_names	FPKM_data	spot_count	pixel_count	mean_pixels	mean_closest_distance	property	gene_or_blank
Golga4	1.635	1374.0	3569.0	2.5975254730713244	0.23252826277995978	1.0292850012779142	gene
Onecut2	4.59	1334.0	3710.0	2.7811094452773615	0.22656448019686062	1.0796238854117435	gene
Stab2	12.26	1252.0	3923.0	3.1333865814696487	0.22500699585710238	1.2456592111399536	gene
Wdr81	14.17	1233.0	3556.0	2.8840227088402273	0.22554251078011167	0.9930868634472333	gene
Rapgef1	16.515	1153.0	3427.0	2.972246313963573	0.22563674307055206	0.9094414676333513	gene
Cdc42bpb	24.09	1134.0	3038.0	2.6790123456790123	0.22997873635256894	0.9757221346576562	gene
Zfyve26	4.46	1075.0	2846.0	2.647441860465116	0.22938730722956346	1.1757178390780016	gene
Utp14b	0.555	1058.0	3828.0	3.618147448015123	0.20681385094824975	1.3760359312203918	gene
Ctif	6.235	1031.0	3000.0	2.909796314258002	0.22919451457951395	0.9375786905623378	gene
Sptbn2	8.4	996.0	2569.0	2.5793172690763053	0.22779918423671103	0.9398824588618632	gene
Dock6	6.03	991.0	2768.0	2.79313824419778	0.23045584075966738	1.066544059258427	gene
Plcxd2	13.905	947.0	1815.0	1.9165786694825766	0.24716118257671268	0.838891110903239	gene
Acacb	9.89	891.0	2365.0	2.654320987654321	0.23051692795704798	0.9291981673480988	gene
Dsp	4.145	881.0	2220.0	2.5198637911464243	0.23731149839405039	0.9329151142290077	gene
Brip1	0.115	843.0	1751.0	2.077105575326216	0.25329333109123503	0.7793163817435007	gene
Crocc	0.335	841.0	1498.0	1.7812128418549347	0.24692903791650475	0.725891684283737	gene
Als2cl	9.545	790.0	1966.0	2.488607594936709	0.23269459126337458	1.0303775430250406	gene
Nfia	21.805	777.0	1548.0	1.9922779922779923	0.24633395348245976	0.7779926234903849	gene
Svil	6.495	755.0	2078.0	2.752317880794702	0.22711066154731413	1.0331477258684187	gene
Armcx4	0.11	750.0	1249.0	1.6653333333333333	0.2564379948827315	0.7340224840674855	gene
Aars	35.415	750.0	1526.0	2.034666666666667	0.2475340722568389	0.7697973430524055	gene
Flna	5.2	744.0	2296.0	3.086021505376344	0.2272214640250307	1.13745674463638	gene
Dock4	3.745	723.0	2090.0	2.8907330567081604	0.22234332650626706	1.050113004702882	gene
Prpf8	41.555	717.0	1757.0	2.4504881450488143	0.2336407960268608	0.8584148810040786	gene
Xirp1	0.075	708.0	3462.0	4.889830508474576	0.22490148966496074	1.1339204758155943	gene
Nipbl	1.35	696.0	1960.0	2.8160919540229883	0.22633525804266583	1.0254724140885352	gene
Slk	2.59	693.0	1331.0	1.9206349206349207	0.24733836197743791	0.7961513735852741	gene
Psd3	2.1	689.0	1913.0	2.776487663280116	0.22761882507820047	1.0323302474999465	gene
Dnah11	0.06	663.0	1003.0	1.5128205128205128	0.2571418670210335	0.7225639207663686	gene
Rfx7	1.79	660.0	1849.0	2.8015151515151517	0.2212095812835202	1.1119490929984268	gene
Sbf1	30.32	635.0	1649.0	2.5968503937007874	0.23359582571763288	0.9934592496519423	gene
Setd1b	4.36	628.0	1672.0	2.662420382165605	0.23078468313470435	0.9408138476202875	gene
Ubn1	5.455	627.0	1663.0	2.6523125996810206	0.23034508273172824	0.9150635276583987	gene
Dcaf5	11.82	625.0	1655.0	2.648	0.2356052849987982	0.9884819497694196	gene
Sec16a	49.215	623.0	1490.0	2.391653290529695	0.2358445589418701	0.967692572621822	gene
Edem1	36.81	609.0	1455.0	2.3891625615763545	0.2382836653964787	0.7937010305282941	gene
Szt2	6.01	577.0	1593.0	2.7608318890814556	0.22573296050800146	1.0532374436574539	gene
Baz2a	7.03	550.0	1238.0	2.250909090909091	0.24036161291480349	0.9060239182662996	gene
Dock8	6.845	534.0	1556.0	2.9138576779026217	0.2268523089583105	1.096742883977923	gene
Polr2a	6.765	525.0	1395.0	2.657142857142857	0.22960872326593706	0.9359843179405177	gene
Ep400	7.385	518.0	1243.0	2.3996138996139	0.23828025528584823	0.9156452261005809	gene
Cnot1	8.545	515.0	968.0	1.879611650485437	0.246007955175191	0.7971081881999166	gene
Galnt15	0.315	511.0	880.0	1.7221135029354206	0.25315879709777944	0.7436942494355848	gene
Brwd1	5.375	498.0	1241.0	2.4919678714859437	0.2290953267774341	0.9948158434967085	gene
Parp14	2.58	492.0	1283.0	2.6077235772357725	0.23024342784832272	1.0574543639258902	gene
Wdr7	2.795	489.0	1317.0	2.6932515337423313	0.22426158135132887	1.0277900564096942	gene
Hspg2	2.14	482.0	1245.0	2.58298755186722	0.2338594729245362	1.0022167735763121	gene
Phlpp2	0.66	482.0	816.0	1.6929460580912863	0.2560530022874214	0.7264714852718734	gene
Kcnq1ot1	0.085	479.0	1470.0	3.068893528183716	0.21139939156061174	1.2744921669244045	gene
Arid1a	12.38	468.0	1113.0	2.378205128205128	0.23596104200155393	0.9988358150108364	gene
Atxn1l	4.06	461.0	1167.0	2.531453362255965	0.22758776488720547	0.7795806454805996	gene
Trim56	3.405	457.0	1247.0	2.728665207877462	0.2249180312388427	0.9797412938702696	gene
Sned1	3.3	455.0	1192.0	2.61978021978022	0.2382002841990855	1.063942399510106	gene
Jrk	0.59	449.0	781.0	1.7394209354120267	0.2472277091739764	0.7585881480228739	gene
Elmsan1	2.27	449.0	1226.0	2.730512249443207	0.22661066684144443	0.8587305463616466	gene
Mllt4	3.3	443.0	1078.0	2.433408577878104	0.23350164938303555	0.9658749404844463	gene
Mlec	28.07	437.0	1109.0	2.537757437070938	0.22983757898706755	0.8555811904554198	gene
Fat4	0.15	437.0	1594.0	3.6475972540045767	0.20320942353563126	1.1324073217537813	gene
Usp36	4.495	437.0	1185.0	2.711670480549199	0.22685276490681514	1.0025515152888775	gene
Rnf150	0.115	434.0	687.0	1.5829493087557605	0.2638236821730603	0.7494558848082713	gene
4932438A13Rik	3.495	427.0	1176.0	2.7540983606557377	0.22265036533963564	0.9337006286683498	gene
Cmah	4.905	427.0	1006.0	2.3559718969555035	0.229916152849958	0.7431353635254242	gene
Crebbp	5.13	417.0	1098.0	2.633093525179856	0.23068310467034878	0.9220520881533059	gene
Abca3	48.585	416.0	953.0	2.2908653846153846	0.2385891898502351	0.8651262664956015	gene
Tjp1	3.99	416.0	1109.0	2.6658653846153846	0.22345876639412923	0.9956988965606244	gene
Sox11	0.005	416.0	666.0	1.6009615384615385	0.2575540692865515	0.7273450943575438	gene
Plxnd1	10.29	413.0	1108.0	2.682808716707022	0.23661240820833868	0.9996492883853656	gene
Akap11	1.945	412.0	1154.0	2.8009708737864076	0.2197223120675058	1.0646942117755696	gene
Nf1	2.545	402.0	1067.0	2.654228855721393	0.22395561795644398	1.0378694891495304	gene
Rprd2	2.295	400.0	979.0	2.4475	0.22979564181160786	0.9907274079242027	gene
Rnf169	3.975	395.0	839.0	2.1240506329113926	0.24069083322634052	0.8649161797167189	gene
Ksr2	0.04	391.0	632.0	1.6163682864450128	0.25770858759868176	0.7275699477859688	gene
Dicer1	2.83	382.0	772.0	2.020942408376963	0.24392119436300058	0.8740096507291367	gene
Gpr116	2.08	380.0	865.0	2.276315789473684	0.24069225841640188	0.9416728482700799	gene
Fgd5	0.73	377.0	1121.0	2.973474801061008	0.22270612596643538	1.187138096506559	gene
Kif21a	3.035	371.0	998.0	2.6900269541778976	0.22855166946766858	0.9131184274219933	gene
Myom3	0.05	369.0	610.0	1.6531165311653115	0.251803676009712	0.7337942893193791	gene
Shroom3	2.085	365.0	964.0	2.6410958904109587	0.22925809956518492	0.9693917071885989	gene
Nhsl1	1.05	362.0	1073.0	2.9640883977900554	0.2200403261852666	0.9892528095423407	gene
Polr1a	4.13	350.0	928.0	2.6514285714285712	0.22644106949313547	0.9893692732373813	gene
Cacna1a	0.21	347.0	552.0	1.5907780979827089	0.2575524749695636	0.7253347728275538	gene
Abhd2	49.21	340.0	795.0	2.338235294117647	0.24332349591841748	0.7255722719153053	gene
Atg2b	3.16	340.0	841.0	2.473529411764706	0.23559611115359566	1.0639232089241262	gene
Dab2ip	5.265	336.0	927.0	2.7589285714285716	0.22754352387184715	0.9274009218206226	gene
Ehbp1l1	2.62	322.0	955.0	2.9658385093167703	0.23119174354043842	0.9921970073767735	gene
Luzp1	1.975	319.0	663.0	2.0783699059561127	0.23694396011325067	0.8090988080096443	gene
Tnxb	1.98	315.0	838.0	2.66031746031746	0.23706508830320772	1.010133626950251	gene
Celsr1	3.21	313.0	826.0	2.6389776357827475	0.23274443833832276	1.0713025358371628	gene
Arhgap35	14.565	309.0	800.0	2.588996763754045	0.22848658885206943	0.9235037623041268	gene
Trpm2	0.215	305.0	934.0	3.0622950819672132	0.22507024092780895	1.079844669816542	gene
Wdfy4	0.885	302.0	1140.0	3.774834437086093	0.22212088080324618	1.2415272863354485	gene
Tnpo1	6.765	297.0	652.0	2.1952861952861955	0.23662011632237154	0.9999366061648817	gene
Myof	0.15	295.0	524.0	1.776271186440678	0.2484651138442164	0.7332301275951387	gene
Amer1	0.605	294.0	911.0	3.098639455782313	0.21391544225728837	1.003880044354055	gene
Mkl2	2.515	292.0	719.0	2.462328767123288	0.23254277960156935	0.9369017095374623	gene
Dock9	1.25	291.0	788.0	2.7079037800687287	0.2213021201904144	1.0130019861607684	gene
Nedd4l	2.96	286.0	667.0	2.332167832167832	0.23660601374728907	0.9670033689866847	gene
Ep300	4.805	284.0	692.0	2.436619718309859	0.23508887880728455	0.9371458344948348	gene
Spag9	3.555	283.0	642.0	2.2685512367491167	0.2347399363744393	0.8586589425042597	gene
Qser1	1.34	283.0	784.0	2.7703180212014136	0.22123059554882266	0.9269314273727457	gene
Plxnc1	1.7	274.0	724.0	2.6423357664233578	0.2283010251283838	1.0739490862234626	gene
Dennd3	1.71	272.0	731.0	2.6875	0.2341351718475515	1.0778304538585706	gene
Sox6	1.54	271.0	745.0	2.7490774907749076	0.22530299756123875	1.0031894015434657	gene
Hivep2	0.98	270.0	762.0	2.8222222222222224	0.21996119723447333	0.9657674120870592	gene
Nbeal2	6.865	266.0	584.0	2.1954887218045114	0.23815470561260227	0.9179237375272506	gene
Kpnb1	9.59	262.0	647.0	2.469465648854962	0.23202347913967766	0.8473172092223893	gene
Map4	6.95	262.0	578.0	2.2061068702290076	0.23827374951631627	0.8983671413693273	gene
Erc2	0.74	260.0	786.0	3.023076923076923	0.2198706742284737	1.1149224429639504	gene
Dock5	1.965	256.0	576.0	2.25	0.22960935334621224	0.7104012529360664	gene
Myo6	2.675	253.0	604.0	2.3873517786561265	0.2306999968923241	0.8602539599295858	gene
Lrrk2	0.115	251.0	734.0	2.9243027888446216	0.2238994089854012	1.0966915102869426	gene
Kif13a	1.84	248.0	631.0	2.5443548387096775	0.23426021955871654	0.918644546166289	gene
Thada	0.905	246.0	541.0	2.1991869918699187	0.23029837290045	0.8809878031312164	gene
Tmem2	1.69	242.0	718.0	2.9669421487603307	0.22854605607836476	1.1920636964299374	gene
Ogt	9.1	242.0	526.0	2.1735537190082646	0.23654230892988853	0.8402516881752522	gene
Kmt2c	3.035	241.0	585.0	2.4273858921161824	0.23648276683584488	0.9842681371995866	gene
Smg7	6.955	237.0	518.0	2.1856540084388185	0.23871135922776193	0.8923604532106459	gene
Mlxip	2.63	237.0	482.0	2.0337552742616034	0.24396177241597292	0.8879817711210121	gene
Myh11	0.26	233.0	610.0	2.6180257510729614	0.23360659190070449	0.8871067517217481	gene
Ccdc177	0.005	232.0	381.0	1.6422413793103448	0.2562558111668344	0.6814021940245659	gene
Med12	3.095	230.0	505.0	2.1956521739130435	0.23741805043820718	0.971072718802402	gene
Arhgef5	5.43	227.0	575.0	2.5330396475770924	0.22754128048515868	0.9334115457946826	gene
Rsf1	0.275	221.0	555.0	2.51131221719457	0.2368700332701479	0.8671491437869157	gene
Aim1	1.94	219.0	556.0	2.538812785388128	0.2293871115309308	0.8947731625608757	gene
Foxo1	4.485	218.0	573.0	2.628440366972477	0.22766864404860027	1.0519512243041838	gene
Dip2c	2.26	214.0	571.0	2.6682242990654204	0.2332214231353196	0.9734591037810876	gene
Utp20	0.87	211.0	517.0	2.4502369668246446	0.23200469970399873	0.9248482855880112	gene
AU022252	10.075	210.0	521.0	2.480952380952381	0.2299729119332148	0.8682669830122127	gene
Cand1	3.075	203.0	508.0	2.502463054187192	0.2279975101198424	0.7914867325042512	gene
Nin	0.23	202.0	621.0	3.0742574257425743	0.23477584285737368	0.9090020722154434	gene
Myh10	0.36	198.0	400.0	2.0202020202020203	0.24840085378634646	0.788955158842342	gene
Rc3h1	4.565	196.0	471.0	2.4030612244897958	0.23096175795736568	0.8807865668007754	gene
Sart1	2.065	195.0	368.0	1.8871794871794871	0.24953296128073105	0.7643866189939822	gene
Kdm7a	0.825	194.0	477.0	2.4587628865979383	0.23093946937517856	0.835253372502378	gene
Rnf217	1.975	194.0	293.0	1.5103092783505154	0.25837762171991463	0.6784259646292163	gene
Btrc	2.41	193.0	310.0	1.6062176165803108	0.261871511836661	0.7301056563108157	gene
Ptprm	0.39	192.0	572.0	2.9791666666666665	0.2270710495743228	1.1101767556291053	gene
Tspan7	15.395	189.0	310.0	1.6402116402116402	0.25963937446298063	0.717728361856111	gene
Blank2	0.0	187.0	367.0	1.9625668449197862	0.24471776096281306	0.5844238094806279	blank
Nup210l	0.01	187.0	314.0	1.679144385026738	0.24924129722777683	0.6985775596060387	gene
Pdzd8	2.64	178.0	464.0	2.606741573033708	0.22588989383072255	0.8322539818550049	gene
Atr	0.4	176.0	280.0	1.5909090909090908	0.24464964544983347	0.7108246258059725	gene
Tmed8	0.505	176.0	368.0	2.090909090909091	0.2478640355231555	0.6281759465848394	gene
Piezo1	2.055	174.0	443.0	2.545977011494253	0.23459308498509346	0.8969860583890649	gene
Pten	8.685	174.0	394.0	2.264367816091954	0.2322499716782814	0.763097954017067	gene
Thsd7a	0.06	171.0	281.0	1.6432748538011697	0.2555715239190534	0.7949373632700446	gene
Arhgap31	0.75	171.0	546.0	3.192982456140351	0.2243364990192706	1.0073195958810113	gene
Nr6a1	2.1	170.0	409.0	2.4058823529411764	0.23172138881571672	0.8777880611885703	gene
Atp1a2	0.195	167.0	505.0	3.0239520958083834	0.23188945376331432	1.010003165509368	gene
Alms1	0.095	166.0	386.0	2.325301204819277	0.2389111921386583	0.9465014063143292	gene
Arfgef1	2.855	154.0	344.0	2.2337662337662336	0.2369660562077305	0.8618485420322606	gene
Plxna1	4.15	151.0	422.0	2.794701986754967	0.23848624818018263	0.9289401060421174	gene
Zfp516	1.31	149.0	442.0	2.966442953020134	0.22669756326210722	0.9305135004017512	gene
Fry	0.145	149.0	224.0	1.5033557046979866	0.2582416807447269	0.7318615774012901	gene
Uhrf1bp1l	5.02	147.0	310.0	2.108843537414966	0.24941491736559	0.7599692683123402	gene
Synm	0.035	144.0	468.0	3.25	0.21906048807761308	0.9827069758933421	gene
Nid1	4.265	142.0	358.0	2.5211267605633805	0.2337073458619157	0.8627902868439055	gene
Map1a	0.035	142.0	249.0	1.7535211267605635	0.2541649226418678	0.7348913425737378	gene
Ly75	0.375	135.0	215.0	1.5925925925925926	0.2592971083008962	0.7392376918516887	gene
Pappa	0.01	132.0	347.0	2.628787878787879	0.23063123805274496	0.7557491689113938	gene
Daam2	0.975	128.0	378.0	2.953125	0.22751147625735105	0.9058781488325454	gene
Scn10a	0.005	127.0	204.0	1.6062992125984252	0.25436631029895485	0.6929762268344444	gene
Chst2	0.29	127.0	219.0	1.7244094488188977	0.2582596374186705	0.7013041847792563	gene
Notch3	0.87	126.0	337.0	2.6746031746031744	0.22607033555369976	0.847065897418455	gene
Plcb2	0.31	125.0	217.0	1.736	0.2561529382174668	0.8076738409980296	gene
Gm29666	0.045	125.0	243.0	1.944	0.23943256441328986	0.5547311228225936	gene
Dock10	0.38	122.0	296.0	2.4262295081967213	0.23845810834800732	0.9048657388839751	gene
Fancm	0.3	119.0	294.0	2.4705882352941178	0.22940895261481536	0.9687127596388148	gene
Nvl	1.285	117.0	272.0	2.324786324786325	0.23323602882069902	0.906081534229396	gene
Gtf3c4	2.995	117.0	285.0	2.4358974358974357	0.23422818660729303	0.9412332359146107	gene
Osbpl8	2.105	113.0	251.0	2.2212389380530975	0.23636172603500188	0.893409069441339	gene
RP23-383N15.1	0.045	113.0	263.0	2.327433628318584	0.23842976812872924	0.919229585765154	gene
Dnah1	0.015	112.0	197.0	1.7589285714285714	0.2543358560359085	0.7043752513638981	gene
Heatr1	1.335	111.0	226.0	2.036036036036036	0.24438609520760243	0.7759670917344028	gene
Impg2	0.17	110.0	240.0	2.1818181818181817	0.24032166051595732	0.7974007514385048	gene
Fign	1.08	110.0	240.0	2.1818181818181817	0.24747991650966863	0.8928811784285973	gene
Myo9a	0.16	105.0	243.0	2.3142857142857145	0.22804784796401328	0.9288418989154524	gene
Nhsl2	0.195	105.0	294.0	2.8	0.2288285193755379	0.8762517279384594	gene
Prkaa2	6.605	103.0	225.0	2.1844660194174756	0.2366745570847257	0.7258903928529726	gene
Myom2	0.04	101.0	166.0	1.6435643564356435	0.24789441067240528	0.679621948255195	gene
Grik3	0.01	100.0	149.0	1.49	0.25715912240794775	0.7268988660169933	gene
Rassf4	1.17	98.0	226.0	2.306122448979592	0.24662445817805467	0.8811921341210174	gene
Blank6	0.0	97.0	186.0	1.9175257731958764	0.24199056039863304	0.6048376984618393	blank
Map3k9	0.015	93.0	196.0	2.10752688172043	0.2439840472411439	0.6518704399360729	gene
Rims3	0.335	91.0	231.0	2.5384615384615383	0.23323231688773133	0.8447980230849164	gene
Zbtb41	0.885	91.0	151.0	1.6593406593406594	0.25389738511044596	0.8018153909083425	gene
Gm20342	0.375	89.0	222.0	2.49438202247191	0.23104602426335055	0.9225349576710486	gene
Mysm1	0.24	88.0	135.0	1.5340909090909092	0.25680684103622053	0.8163522139763618	gene
Irgq	8.965	87.0	209.0	2.4022988505747125	0.2330104947362823	0.8324342543231924	gene
Ppp2ca	13.075	86.0	181.0	2.104651162790698	0.24998347519436626	0.6338624785516324	gene
F8	0.725	86.0	203.0	2.36046511627907	0.23918240683348813	1.2223180047672855	gene
Kif1a	0.07	85.0	145.0	1.7058823529411764	0.25550444367569325	0.735641841904066	gene
Eif5b	1.325	84.0	162.0	1.9285714285714286	0.24219020414303222	0.6583522165720752	gene
Trim33	1.065	83.0	165.0	1.9879518072289157	0.24514447365213735	0.7462550733980716	gene
Igsf10	0.145	83.0	171.0	2.0602409638554215	0.24691536819329765	0.8946852354259833	gene
Reps2	2.3	81.0	181.0	2.234567901234568	0.24082004988599504	0.7462150704604069	gene
Prdm15	1.36	78.0	174.0	2.230769230769231	0.22961439451499785	0.6998785680931027	gene
Plxna3	0.315	77.0	152.0	1.974025974025974	0.25078032242887	0.8596479863830833	gene
Mrc2	0.49	77.0	192.0	2.4935064935064934	0.24029398985525613	0.7760704746566923	gene
Trpm6	0.055	77.0	175.0	2.272727272727273	0.2306407182133716	0.9307604970403225	gene
Spg11	2.47	75.0	191.0	2.546666666666667	0.23934644721903137	0.870139788845875	gene
Srgap3	0.725	75.0	173.0	2.3066666666666666	0.22508895858477188	0.8425002406345949	gene
Wdr90	1.625	75.0	155.0	2.066666666666667	0.23974743296971388	0.9324356779809648	gene
Letm1	14.625	73.0	186.0	2.547945205479452	0.22697280619704613	0.673157704251238	gene
Sdk2	0.05	71.0	149.0	2.0985915492957745	0.24464831811228419	0.7573010586638941	gene
Camk4	0.005	71.0	106.0	1.4929577464788732	0.2584620260429296	0.7484921422000285	gene
1700020I14Rik	6.0	70.0	191.0	2.7285714285714286	0.2313655382500746	0.7551576701583116	gene
Zfp831	0.04	69.0	163.0	2.36231884057971	0.2489295657205462	0.76409033176735	gene
Arhgef10	0.61	68.0	143.0	2.1029411764705883	0.24948727169485327	0.7912120386780622	gene
Mki67	0.03	66.0	148.0	2.242424242424242	0.2538376903586535	0.9922965779532574	gene
Dennd4a	2.565	65.0	137.0	2.1076923076923078	0.24797515939497178	0.7052210440288665	gene
Pkd1l3	0.005	65.0	124.0	1.9076923076923078	0.2522018381287742	0.6686343413087842	gene
Trabd2b	0.06	64.0	186.0	2.90625	0.23079558667245736	0.8124900218552806	gene
Slc4a7	0.57	64.0	142.0	2.21875	0.23983568909513173	0.7945167090209417	gene
Ntrk2	2.285	64.0	104.0	1.625	0.25142000755632604	0.7603626925442131	gene
Ppm1l	1.43	63.0	109.0	1.7301587301587302	0.24037027023946267	0.7766552248602842	gene
Slc38a1	0.265	62.0	152.0	2.4516129032258065	0.24212840942618527	0.8289642665226951	gene
Sh3pxd2b	0.15	62.0	128.0	2.064516129032258	0.2435522031196101	0.7728344807226323	gene
Ythdc2	0.375	61.0	142.0	2.3278688524590163	0.2370052088276031	0.7913074901571296	gene
Scn4a	0.02	61.0	117.0	1.9180327868852458	0.25324872128198855	0.6232327994478745	gene
Arhgef28	0.005	60.0	126.0	2.1	0.24054679880962487	0.590165473066855	gene
Kif5a	1.235	59.0	116.0	1.9661016949152543	0.25748568121364457	0.8888007361635281	gene
Notch4	0.885	58.0	158.0	2.7241379310344827	0.24292557571392964	0.8519359197792281	gene
Adamts2	1.51	58.0	144.0	2.4827586206896552	0.2452273921717837	0.8269297999375315	gene
Tbc1d32	0.4	57.0	110.0	1.9298245614035088	0.2415561170423886	0.6307787387304367	gene
Bend4	0.08	57.0	106.0	1.8596491228070176	0.25674125180175594	0.8449765308595435	gene
Adamts17	0.025	55.0	109.0	1.981818181818182	0.24577276491894476	0.5850384840081592	gene
Col6a6	0.03	55.0	98.0	1.7818181818181817	0.24999775787600859	0.8644014930030416	gene
Cacna1c	0.025	53.0	108.0	2.0377358490566038	0.24500242489737736	0.7222365238190848	gene
Blank8	0.0	52.0	84.0	1.6153846153846154	0.2772449073632158	0.9460046847853273	blank
Ddr2	0.755	52.0	153.0	2.9423076923076925	0.22790497866578383	0.8119497052270114	gene
Cacna1e	0.02	51.0	122.0	2.392156862745098	0.25732787019625913	0.8845793605710013	gene
Pcdhb19	0.02	51.0	116.0	2.2745098039215685	0.25003127063349395	0.9742749574804365	gene
Blank5	0.0	50.0	81.0	1.62	0.2598003198728736	0.7368750064578043	blank
Trove2	0.155	49.0	91.0	1.8571428571428572	0.24836890815548981	0.7288496665509175	gene
Aspm	0.01	49.0	78.0	1.5918367346938775	0.25288768444027554	0.7894448329866183	gene
Veph1	0.02	49.0	91.0	1.8571428571428572	0.25125572969539695	0.805275870940064	gene
Gas2l3	0.22	48.0	98.0	2.0416666666666665	0.2525518521534336	0.7556645947368694	gene
Adam19	0.465	47.0	113.0	2.404255319148936	0.24885805619127954	0.8684807880993947	gene
Flrt2	0.06	45.0	109.0	2.422222222222222	0.23996306056658948	0.8510700860924314	gene
Fbxo32	0.175	45.0	101.0	2.2444444444444445	0.23279077741352416	0.7428073130724089	gene
Ago4	0.5	44.0	101.0	2.2954545454545454	0.24399599374333672	0.7977518538085807	gene
Zfp334	0.325	43.0	94.0	2.186046511627907	0.24224911289564394	0.8332718491980624	gene
Sestd1	0.375	41.0	85.0	2.073170731707317	0.25531847474483166	0.670168866219915	gene
Zbtb1	0.445	40.0	87.0	2.175	0.24081035505277204	0.5959543040533835	gene
Pik3c2a	0.875	40.0	86.0	2.15	0.23477841899200733	0.7406222694813824	gene
Lsm11	0.93	39.0	78.0	2.0	0.2531119600920005	0.8923295068216817	gene
2410089E03Rik	0.4	38.0	74.0	1.9473684210526316	0.263474755721999	0.8289371519860819	gene
Sptlc2	1.565	37.0	61.0	1.6486486486486487	0.24943040216297635	0.7396841798777593	gene
Itga4	0.22	37.0	81.0	2.189189189189189	0.23930156543777611	0.9055153108042863	gene
Blank3	0.0	36.0	62.0	1.7222222222222223	0.2628392706273393	0.6801550999143483	blank
Col6a5	0.06	35.0	97.0	2.7714285714285714	0.2208828606731544	0.8977699720743602	gene
Nat8l	0.03	35.0	47.0	1.3428571428571427	0.2735913429553623	0.8125070368604658	gene
Csmd1	0.005	35.0	84.0	2.4	0.24162293655031908	0.9253011418827516	gene
Cdyl2	0.285	34.0	92.0	2.7058823529411766	0.2320534141192614	0.7472330431611427	gene
Pkdrej	0.01	34.0	63.0	1.8529411764705883	0.23642076980826693	0.6116204228171599	gene
Myo5c	0.02	32.0	82.0	2.5625	0.23401744281677306	0.924437825412028	gene
Flnc	0.03	32.0	72.0	2.25	0.24523209069909516	0.7911224939061989	gene
Blank1	0.0	31.0	50.0	1.6129032258064515	0.26865026441566103	0.7970252249473697	blank
Zfyve16	0.375	30.0	56.0	1.8666666666666667	0.24951947424766782	0.8183341519390557	gene
Brca2	0.065	29.0	61.0	2.103448275862069	0.2420233160625518	0.7374504501566729	gene
Il17rd	0.1	29.0	60.0	2.0689655172413794	0.24255598521479088	0.7003326875934373	gene
Rttn	0.175	28.0	49.0	1.75	0.25746144529729953	0.7979192780416812	gene
Prtg	0.005	26.0	37.0	1.4230769230769231	0.2728898465162097	0.7863458107309467	gene
Prune2	0.005	25.0	39.0	1.56	0.2574927460155298	0.7403033825304277	gene
Pygo1	0.145	25.0	51.0	2.04	0.23883900865833685	0.8206078218225756	gene
Cenpe	0.01	24.0	42.0	1.75	0.26853574993073026	0.7099242064482274	gene
Pla2r1	0.25	24.0	44.0	1.8333333333333333	0.2631263314991521	0.8116979262803145	gene
Col4a4	0.055	24.0	45.0	1.875	0.24389025363176428	0.7903994936035308	gene
Sdk1	0.085	23.0	54.0	2.347826086956522	0.24577303629808403	0.9063009794198761	gene
