gene_names	FPKM_data	spot_count	pixel_count	mean_pixels	mean_closest_distance	property	gene_or_blank
Svil	8.6685	1200.0	4139.0	3.4491666666666667	0.1960768671490511	0.9512645150346657	gene
Dock9	8.1985	1175.0	3393.0	2.8876595744680853	0.1974807996479283	0.969881910286796	gene
Psd3	18.5113	1079.0	3548.0	3.28822984244671	0.20463526471232305	0.8400933204728527	gene
Edem1	26.1889	1051.0	2966.0	2.8220742150333016	0.20542910986028518	0.8554969667804573	gene
Wdr7	6.4182	1051.0	2997.0	2.851569933396765	0.20461316148432657	0.8572449766276065	gene
Baz2a	2.8055	1044.0	2706.0	2.5919540229885056	0.2112338070533277	0.8343397876613093	gene
Sh3pxd2b	6.3427	968.0	2619.0	2.705578512396694	0.2039036554829382	0.7885829237780322	gene
Utp20	33.4202	967.0	2450.0	2.5336091003102377	0.2045043674112819	0.8521030513599451	gene
Dip2c	4.5092	966.0	3095.0	3.2039337474120084	0.19850879718012632	0.9753935131456362	gene
Ep400	10.5929	901.0	2633.0	2.9223085460599334	0.20980556905791603	0.8718738113385314	gene
Plxnd1	3.4124	895.0	2227.0	2.488268156424581	0.21629824767984426	0.8741373713607152	gene
Uhrf1bp1l	14.9405	884.0	2271.0	2.569004524886878	0.20615610826869515	0.8327905093307572	gene
Dcaf5	5.2977	880.0	2517.0	2.860227272727273	0.20368507144498696	0.913954754632605	gene
Itpr1	6.1055	856.0	2350.0	2.7453271028037385	0.20738703963559937	0.9297091173262715	gene
Plcxd2	7.246	848.0	2458.0	2.8985849056603774	0.2083133038532475	0.888865602717514	gene
Nhsl1	1.7878	836.0	2426.0	2.901913875598086	0.20317354461511083	0.8848227841532971	gene
Brip1	12.0383	831.0	2071.0	2.492178098676294	0.21513871957481248	0.7961275928940308	gene
Luzp1	13.8241	827.0	2187.0	2.6444981862152357	0.20997283435203645	0.8446791441220945	gene
Rprd2	5.7879	825.0	2143.0	2.5975757575757576	0.20567344000025567	0.843662654326241	gene
Dsp	15.592	823.0	2370.0	2.879708383961118	0.20588956210189907	0.9266159248429335	gene
Irs1	2.5152	802.0	2466.0	3.0748129675810474	0.2108688426061543	0.8615717138960395	gene
Mkl2	1.6283	799.0	2151.0	2.6921151439299122	0.21487800827809625	0.9843933909331922	gene
Slc12a7	11.806	795.0	2101.0	2.6427672955974844	0.2034930038731801	0.8457316085020374	gene
Zfp516	3.3071	792.0	2228.0	2.813131313131313	0.20985357251230488	0.8774092841693779	gene
Piezo1	6.7555	791.0	2098.0	2.652338811630847	0.202524327464379	0.854185492954176	gene
Kif21a	7.6264	787.0	2314.0	2.940279542566709	0.19379996746618874	0.9093416845676534	gene
Pten	73.0409	769.0	1908.0	2.481144343302991	0.2089156424446598	0.7385398805209071	gene
Trim56	5.4775	750.0	1924.0	2.5653333333333332	0.21230225672357758	0.8098455795307843	gene
Arhgef28	35.2521	746.0	1913.0	2.564343163538874	0.208776205278605	0.8452065160582221	gene
Atg2b	7.2585	746.0	2114.0	2.8337801608579087	0.1999159986787583	0.9234829060099904	gene
Spag9	25.645	718.0	1796.0	2.501392757660167	0.21130096108506494	0.7923499114178901	gene
Rsf1	12.4442	700.0	1816.0	2.5942857142857143	0.2044508275617399	0.7675584458618688	gene
Pik3c2a	74.0708	694.0	1705.0	2.456772334293948	0.21129141381987016	0.7121987550511525	gene
Mlxip	1.5390000000000001	691.0	2032.0	2.9406657018813314	0.20824316514168725	0.8626806145038078	gene
Utp14b	11.6554	688.0	1978.0	2.875	0.20415814472399307	0.9567940471803148	gene
Ppp2ca	68.756	679.0	1654.0	2.4359351988217965	0.20923844535636263	0.713155550855873	gene
Dicer1	14.0004	667.0	2033.0	3.047976011994003	0.20240087927103917	0.9005614985941955	gene
Ctif	0.41226999999999997	659.0	1731.0	2.6267071320182094	0.21358553720407863	0.9626636734138871	gene
Als2cl	19.0563	650.0	1736.0	2.670769230769231	0.21232727427664255	0.8311551588765916	gene
Smg7	11.9726	645.0	1717.0	2.662015503875969	0.21092151058113384	0.765637155382208	gene
2410089E03Rik	9.8956	616.0	1593.0	2.586038961038961	0.2130982216157953	0.8290811331254002	gene
Szt2	1.9876	613.0	1806.0	2.946166394779772	0.2043689117410344	0.9549798157764134	gene
Ogt	32.7175	556.0	1345.0	2.4190647482014387	0.20979069975000683	0.8257497938052997	gene
Akap11	11.8471	546.0	1564.0	2.8644688644688645	0.20272062896277937	0.8926354653877309	gene
Phlpp2	1.4244	546.0	1394.0	2.553113553113553	0.21593947128846702	0.8518764763076115	gene
Nfia	1.9953	543.0	1425.0	2.6243093922651934	0.21857174420572759	0.7908125307714664	gene
Helz2	1.5309	536.0	1594.0	2.9738805970149254	0.20427080336987036	0.9898978080926311	gene
Atxn1l	6.9561	536.0	1484.0	2.7686567164179103	0.20590037413338388	0.8931603012476929	gene
Kif13a	4.8551	529.0	1412.0	2.669187145557656	0.21059330367583287	0.9347231464350653	gene
Myo6	25.014	524.0	1253.0	2.3912213740458017	0.21700145842714916	0.7793230110930605	gene
Pdzd8	34.8986	518.0	1269.0	2.4498069498069497	0.21025573615651252	0.764420008898347	gene
Kmt2c	4.7035	517.0	1401.0	2.7098646034816247	0.2075589283810215	0.8444991672872388	gene
Ly75	7.5712	509.0	1251.0	2.4577603143418467	0.22130926348160795	0.7899709943093256	gene
Trim33	20.9992	507.0	1311.0	2.5857988165680474	0.20690263450123464	0.7692029138927186	gene
Nvl	20.151	498.0	1224.0	2.4578313253012047	0.21245782948189024	0.7858422363821744	gene
Zbtb41	23.8026	492.0	974.0	1.9796747967479675	0.2364147053658125	0.9767417041346687	gene
Macf1	33.1411	490.0	1521.0	3.1040816326530614	0.19395331250444767	0.8697285284184721	gene
Dock4	3.5462	483.0	1306.0	2.7039337474120084	0.20696197479607303	0.8364511660842455	gene
Setd1b	0.43086	476.0	1179.0	2.476890756302521	0.217879055054774	0.8613754667617386	gene
Sec16a	10.026	465.0	1157.0	2.488172043010753	0.21268436798575352	0.7593715335397441	gene
Dock5	2.3545	464.0	1195.0	2.5754310344827585	0.20769430071210354	0.9079164616030271	gene
Elmsan1	2.1229	456.0	1178.0	2.5833333333333335	0.20913823244759908	0.8514865878933742	gene
Aspm	15.0238	451.0	1283.0	2.844789356984479	0.20785941153508664	0.8117144040779759	gene
Thada	5.4838	445.0	1130.0	2.539325842696629	0.2149536390976075	0.8565463701292092	gene
Ehbp1l1	14.4396	430.0	1072.0	2.4930232558139536	0.21733079060891605	0.8166592449640485	gene
Kcnq1ot1	1.1162	428.0	1639.0	3.8294392523364484	0.19116660468273902	0.9945131559094437	gene
Hivep2	1.2425	426.0	1400.0	3.2863849765258215	0.19882026560269955	0.9580997664839568	gene
Arhgef10	4.1728	425.0	1094.0	2.5741176470588236	0.21154296838103745	0.8255852902249583	gene
4932438A13Rik	13.0887	422.0	1070.0	2.5355450236966823	0.20776827571448941	0.8056551368764077	gene
Trove2	13.2001	417.0	1005.0	2.4100719424460433	0.21257560548816373	0.764628714358403	gene
Cdyl2	0.93834	413.0	1038.0	2.513317191283293	0.2144927889540124	0.8720873069710315	gene
Spg11	5.166	408.0	979.0	2.3995098039215685	0.21393189215759714	0.8403459735889903	gene
Dab2ip	3.0777	408.0	1086.0	2.661764705882353	0.206747180533069	0.874184035259081	gene
Ppm1l	2.7363	403.0	1075.0	2.667493796526055	0.2101473553130269	0.8279061883833075	gene
Kdm7a	2.6234	402.0	1013.0	2.5199004975124377	0.21428340215656297	0.832264965333083	gene
Pask	8.6466	391.0	972.0	2.4859335038363173	0.2127076211692858	0.8640044476964313	gene
Dennd3	2.2845	390.0	978.0	2.5076923076923077	0.21243124840275218	0.8325098737429859	gene
Dock8	0.77808	376.0	937.0	2.492021276595745	0.20889751719881758	0.881217504380641	gene
Nup210l	1.483	372.0	871.0	2.3413978494623655	0.2200483246971544	0.7861548863994926	gene
Sptlc2	58.8505	370.0	887.0	2.3972972972972975	0.21579754223804887	0.7882125362938097	gene
Cmah	5.365	369.0	791.0	2.143631436314363	0.2380823662329035	0.8439296509970016	gene
Hspg2	0.9722700000000001	365.0	958.0	2.6246575342465754	0.21051615735228732	0.8591627265606582	gene
Gtf3c4	13.4732	365.0	836.0	2.2904109589041095	0.21257906294284665	0.7793910769335265	gene
Letm1	21.2177	361.0	852.0	2.3601108033241	0.21731789598186002	0.6857132613224001	gene
Sned1	0.83901	358.0	845.0	2.3603351955307263	0.22284150782068593	0.851316622618	gene
Alms1	4.1423	356.0	830.0	2.331460674157303	0.21898268307986202	0.80470867836226	gene
Rnf169	7.4291	354.0	776.0	2.1920903954802258	0.2207704123487543	0.8001752675666404	gene
Flnc	5.9856	351.0	914.0	2.6039886039886038	0.21184858071800508	0.8723241389432189	gene
Wdr90	7.4088	350.0	857.0	2.4485714285714284	0.2176663461184671	0.7992870751786316	gene
Zfyve26	3.9207	348.0	858.0	2.4655172413793105	0.21276592966566688	0.7999387520369385	gene
Rnf150	0.13519	344.0	730.0	2.122093023255814	0.22538440031155765	0.7145870417067269	gene
Jrk	3.0198	342.0	784.0	2.2923976608187133	0.22426828232308268	0.7751158685851248	gene
Xirp1	0.004795000000000001	320.0	745.0	2.328125	0.22457389100282094	0.9795496615537843	gene
Thsd7a	3.4074	308.0	672.0	2.1818181818181817	0.23273299164506656	0.7719344602288014	gene
Sart1	20.3807	307.0	693.0	2.257328990228013	0.2267207196347402	0.7625934737485539	gene
Fry	0.62454	306.0	647.0	2.1143790849673203	0.23322345091042967	0.740988539391498	gene
Prdm15	4.6767	305.0	687.0	2.2524590163934426	0.2184998925211139	0.8614115744234674	gene
Brwd1	20.4707	296.0	676.0	2.2837837837837838	0.2240341048048252	0.7965115817421556	gene
Mylk	3.0176	283.0	664.0	2.3462897526501765	0.21949143566564586	0.8301221117149393	gene
Tmed8	2.3264	278.0	601.0	2.161870503597122	0.2251850722160171	0.8510928551621834	gene
Chst2	0.06982999999999999	276.0	543.0	1.9673913043478262	0.2312299599052741	0.7531398486845989	gene
Sox6	1.7896	276.0	763.0	2.7644927536231885	0.2087214415714185	0.8753358236085248	gene
Eif5b	17.3736	274.0	625.0	2.281021897810219	0.21447623087617174	0.7547674853631994	gene
Amer1	0.9903799999999999	264.0	801.0	3.034090909090909	0.20061169081494737	0.9023687544584744	gene
Cacna1e	1.3159	264.0	683.0	2.587121212121212	0.21436470064056012	0.9065028106923023	gene
Gpr116	0.17574	262.0	523.0	1.9961832061068703	0.231465068471561	0.8215841447366565	gene
Ksr2	0.10047	258.0	536.0	2.0775193798449614	0.23261442203062718	0.791373770613806	gene
Cenpe	18.8485	257.0	612.0	2.3813229571984436	0.21297667744637605	0.7388218812266621	gene
Rnf217	5.7943	254.0	560.0	2.204724409448819	0.2247095894574319	0.7640044348732241	gene
Ddr2	0.31682	253.0	548.0	2.16600790513834	0.22571039611883978	0.807161604916267	gene
Nid1	1.1068	253.0	615.0	2.430830039525692	0.22156409301413765	0.781276885854467	gene
Usp36	4.8823	245.0	601.0	2.453061224489796	0.21020045301862134	0.7891548770716231	gene
Map1a	0.035225	240.0	477.0	1.9875	0.23391066376592706	0.8056088852809976	gene
Mysm1	16.725	231.0	473.0	2.0476190476190474	0.2311219756299149	0.7871238737023494	gene
Myom3	0.24026	230.0	491.0	2.134782608695652	0.2246112793242512	0.7635969831754995	gene
Veph1	0.93919	227.0	489.0	2.154185022026432	0.22270166217036302	0.8413984198185598	gene
Gm20342	0.47756000000000004	225.0	473.0	2.102222222222222	0.23487285375915903	0.842281808738146	gene
Zbtb1	4.2827	224.0	477.0	2.1294642857142856	0.22683728883422777	0.8001391413559852	gene
Ccdc177	0.0	223.0	466.0	2.0896860986547083	0.23088187733441398	0.8163814549085167	gene
Nedd4l	9.5737	222.0	507.0	2.2837837837837838	0.218578114236786	0.7378961398521212	gene
Scn10a	0.010614	220.0	425.0	1.9318181818181819	0.2424132981957974	0.781281261693064	gene
Dock6	0.43806999999999996	215.0	525.0	2.441860465116279	0.22901829692718959	0.7880767055913177	gene
Plxnc1	0.11454	214.0	391.0	1.8271028037383177	0.24202834296113132	0.8495627283075744	gene
Cacna1a	4.1076	214.0	432.0	2.0186915887850465	0.22701505145917186	0.7834474098143309	gene
Btrc	7.9632	212.0	418.0	1.971698113207547	0.23657220728434997	0.7979223330401881	gene
Nhsl2	0.90199	212.0	465.0	2.193396226415094	0.22224153365017357	0.8679898621347581	gene
Zfyve16	12.7013	208.0	491.0	2.360576923076923	0.2163795479301925	0.7501000290244948	gene
Plxna3	1.2799	206.0	452.0	2.1941747572815533	0.226306295658878	0.8954800876567554	gene
Irgq	4.0891	206.0	434.0	2.1067961165048543	0.22386876208537915	0.7989794450709671	gene
Aldh1l2	0.34242	206.0	435.0	2.1116504854368934	0.22286629497368982	0.7948423940221773	gene
RP23-383N15.1	0.0	205.0	469.0	2.2878048780487803	0.22568901092476362	0.8859696244477674	gene
Fancm	5.6309	205.0	538.0	2.624390243902439	0.20899355612686374	0.797830899299939	gene
Dnah1	0.06917100000000001	204.0	417.0	2.0441176470588234	0.23984204003005705	0.7770789562569856	gene
Map3k9	0.014591999999999999	203.0	392.0	1.9310344827586208	0.2394095804488601	0.7813698863252854	gene
Notch3	0.18334	202.0	396.0	1.9603960396039604	0.2314135594991428	0.8337549680488276	gene
Gm29666	0.87292	201.0	401.0	1.9950248756218905	0.23561357075077433	0.7896433218816031	gene
Sox11	7.5783	199.0	411.0	2.0653266331658293	0.22638676722404621	0.8367429991531071	gene
Plcb2	0.045127999999999995	197.0	434.0	2.203045685279188	0.22721719860032902	0.851483237177181	gene
Shroom3	0.7962	196.0	488.0	2.489795918367347	0.2142383533862015	0.8271378728470092	gene
Smchd1	34.3279	191.0	428.0	2.2408376963350785	0.22245194638548033	0.7121312130411263	gene
Wdfy4	0.010188	190.0	352.0	1.8526315789473684	0.24217752235380385	0.8764125385709803	gene
Stab2	0.055238999999999996	189.0	368.0	1.947089947089947	0.2222574945743745	0.8129373136077747	gene
Kif1a	0.089827	187.0	363.0	1.9411764705882353	0.232741724195502	0.7632188819245963	gene
Adamts17	0.033951999999999996	185.0	361.0	1.9513513513513514	0.23926125698732564	0.8275057414938602	gene
Grik3	0.030225	183.0	363.0	1.9836065573770492	0.23409860104566527	0.7781334719580609	gene
Celsr1	0.34221	182.0	381.0	2.0934065934065935	0.2432255869425002	0.8247014685803263	gene
Akap6	0.032227	181.0	343.0	1.8950276243093922	0.23398665273833835	0.7642240646233054	gene
Gpr161	0.43661000000000005	177.0	354.0	2.0	0.23577837388569817	0.7664825276525569	gene
Sdk2	0.074561	177.0	319.0	1.8022598870056497	0.23789573395509267	0.8201050706681097	gene
Camk4	0.16044	177.0	344.0	1.9435028248587571	0.23875308010068835	0.8133145001201062	gene
Crb2	3.488	176.0	334.0	1.8977272727272727	0.24562197979305092	0.7819353206170455	gene
Nr6a1	2.2584	175.0	410.0	2.342857142857143	0.22869129667978152	0.8375137193236729	gene
Lsm11	4.8305	175.0	355.0	2.0285714285714285	0.2351299322537009	0.7698708193406888	gene
Brca2	6.4182	174.0	380.0	2.1839080459770117	0.22417781949913126	0.7581375229244408	gene
Osbpl8	15.1743	174.0	381.0	2.189655172413793	0.21610257344984224	0.7238571970865718	gene
Tbc1d32	3.6428	173.0	347.0	2.005780346820809	0.23375031824302506	0.7940623491378306	gene
F8	1.036	172.0	337.0	1.9593023255813953	0.23907409290597914	0.8133504988682279	gene
Blank2	0.0	169.0	318.0	1.8816568047337279	0.23439442873850827	0.787291270365549	blank
Abca1	0.18044000000000002	169.0	317.0	1.8757396449704142	0.24331999163947332	0.783113564789072	gene
Gas2l3	9.6628	168.0	357.0	2.125	0.2292906660243847	0.8442519765029581	gene
Sestd1	5.9251	167.0	332.0	1.9880239520958083	0.229126103953871	0.7337831141231623	gene
Myh10	1.1369	167.0	327.0	1.9580838323353293	0.23029427461949484	0.7934512876794791	gene
Crocc	2.2642	164.0	371.0	2.2621951219512195	0.22790993115277666	0.824731999978635	gene
Tspan7	19.8019	163.0	331.0	2.0306748466257667	0.23752458217115055	0.8033763569615212	gene
Ntrk2	0.20646	163.0	311.0	1.9079754601226995	0.23357770995325197	0.8418786637439514	gene
Dennd4a	2.2408	162.0	353.0	2.1790123456790123	0.2231547482773371	0.8098081530016277	gene
Reps2	0.041798	156.0	297.0	1.9038461538461537	0.2481080633776979	0.829555106497217	gene
AU022252	6.2459	155.0	353.0	2.2774193548387096	0.2254464828182343	0.8094026320544245	gene
Zfp26	19.7889	154.0	316.0	2.051948051948052	0.23049601109383877	0.8215225265558646	gene
Pkd1l3	0.23260999999999998	154.0	291.0	1.8896103896103895	0.24493421062409426	0.7728875649464427	gene
Cacna2d1	20.2413	153.0	283.0	1.8496732026143792	0.23483735298531505	0.7413168885295736	gene
Il17rd	0.23613	150.0	286.0	1.9066666666666667	0.23300065912330306	0.8427260492536253	gene
Ythdc2	12.1174	148.0	324.0	2.189189189189189	0.22556582802862413	0.7675203771385007	gene
Slc4a7	20.3773	144.0	295.0	2.048611111111111	0.22617757333104083	0.7560057767004492	gene
Blank6	0.0	144.0	274.0	1.9027777777777777	0.24219747259414445	0.7707857197527311	blank
Atp1a2	1.1159999999999999	144.0	318.0	2.2083333333333335	0.2170646886045099	0.7898579548048777	gene
Atr	18.0366	143.0	343.0	2.3986013986013988	0.22807362787335592	0.7754805941349843	gene
1700020I14Rik	13.632	141.0	298.0	2.1134751773049647	0.23688423100212758	0.7519593276554454	gene
Dnah8	0.017458	140.0	262.0	1.8714285714285714	0.2416011017208304	0.7872121339959126	gene
Sptbn2	0.12332	135.0	250.0	1.8518518518518519	0.22813632050239732	0.7531301015101195	gene
Nat8l	0.016113	134.0	239.0	1.7835820895522387	0.2451796571521269	0.7882782572574755	gene
Rttn	4.6342	133.0	316.0	2.3759398496240602	0.21622536458415142	0.7422180735829614	gene
Bend4	0.038403	130.0	250.0	1.9230769230769231	0.22572014075021943	0.7755022806141117	gene
Acacb	0.094988	129.0	245.0	1.8992248062015504	0.22722352541793986	0.8475169657630518	gene
Myo9a	7.5305	128.0	242.0	1.890625	0.23285959499236367	0.7753635049337071	gene
Armcx4	0.043819	127.0	250.0	1.968503937007874	0.23594111348151903	0.7760438053533931	gene
Notch4	1.1254	126.0	237.0	1.880952380952381	0.23462643086903723	0.7768701246087285	gene
Fat4	0.010693000000000001	124.0	238.0	1.9193548387096775	0.23872042399132784	0.8295289552874798	gene
Myh11	0.0033655	124.0	230.0	1.8548387096774193	0.23020156864297886	0.7673833841808746	gene
Galnt15	0.050628	124.0	223.0	1.7983870967741935	0.2472127280206694	0.813391058074649	gene
Flrt2	0.65841	124.0	245.0	1.9758064516129032	0.23643148863912097	0.7808909771394552	gene
Scn4a	0.073875	123.0	228.0	1.853658536585366	0.2446391499516983	0.8522460221676433	gene
Edaradd	0.031618	122.0	213.0	1.7459016393442623	0.24566373001208627	0.8588359429776964	gene
Pkdrej	0.0066040000000000005	121.0	225.0	1.859504132231405	0.2342926882061283	0.8338854917172125	gene
Dnah11	0.021572	120.0	223.0	1.8583333333333334	0.23985240114328982	0.7458279940410857	gene
Myom2	0.081423	119.0	214.0	1.7983193277310925	0.2484062829142221	0.8250923699442575	gene
Fign	0.16505	116.0	245.0	2.1120689655172415	0.23924505890293127	0.8856457737455794	gene
Trpm2	0.55543	115.0	212.0	1.8434782608695652	0.24212093681560257	0.8826530877515494	gene
Blank8	0.0	114.0	239.0	2.0964912280701755	0.23061496378422033	0.7816552445732898	blank
Daam2	0.34713	114.0	196.0	1.719298245614035	0.24825398278688104	0.818340014351878	gene
Dock10	0.20536999999999997	110.0	216.0	1.9636363636363636	0.2202676394384301	0.7258602717407808	gene
Mrc2	0.23292	109.0	195.0	1.7889908256880733	0.2538641869234493	0.8539025471900532	gene
Aim1	3.1261	109.0	221.0	2.0275229357798166	0.22919157756421735	0.7734480752841502	gene
Prkaa2	1.736	108.0	214.0	1.9814814814814814	0.23091808995699217	0.7568597486342715	gene
Mgam	0.10509	107.0	191.0	1.7850467289719627	0.24968119767749455	0.8315070957619219	gene
Fgd5	0.088143	105.0	223.0	2.123809523809524	0.2305485188100533	0.841363648533938	gene
Impg2	0.12107000000000001	105.0	181.0	1.723809523809524	0.24369370881327962	0.8119117452706232	gene
Foxo1	0.23454	105.0	217.0	2.066666666666667	0.2229451729652955	0.8027104849006643	gene
Adamts2	0.14825	104.0	209.0	2.0096153846153846	0.23074597812829906	0.8018654235780918	gene
Kif5a	0.068099	104.0	180.0	1.7307692307692308	0.24616288329488392	0.8369743376884252	gene
Slc38a1	0.9526399999999999	104.0	184.0	1.7692307692307692	0.2440015459714037	0.8436060490749143	gene
Igsf10	0.0086055	104.0	213.0	2.048076923076923	0.22732623407272728	0.8426153497725503	gene
Caskin1	0.091806	103.0	187.0	1.8155339805825244	0.24330647671181177	0.8174873122601006	gene
Parp14	0.34536	103.0	222.0	2.1553398058252426	0.22437515126466748	0.8011022514886383	gene
Srgap3	0.73845	101.0	209.0	2.0693069306930694	0.22811756196997085	0.8025604545281813	gene
Col6a6	0.008119	101.0	197.0	1.9504950495049505	0.2452855604433572	0.793399626998924	gene
Hmcn2	0.01155	100.0	173.0	1.73	0.25124864634998173	0.7700970272183036	gene
Dzank1	1.0306	100.0	173.0	1.73	0.2456718732309277	0.8172315441773526	gene
Tnxb	0.054933	99.0	198.0	2.0	0.23534028042654398	0.7873659721070736	gene
Itga4	0.9838899999999999	99.0	176.0	1.7777777777777777	0.23513868463712803	0.8449569250563421	gene
Gpr179	0.030874000000000002	96.0	162.0	1.6875	0.2556429406342304	0.7860672189259027	gene
Ptprm	0.68155	96.0	195.0	2.03125	0.23527581839185654	0.8246333933743277	gene
Arhgap31	0.9167200000000001	94.0	186.0	1.9787234042553192	0.24473849839155495	0.8442999112457505	gene
