gene_names	FPKM_data	spot_count	pixel_count	mean_pixels	mean_closest_distance	property	gene_or_blank
Tppp	0.015599000000000002	135.0	303.0	2.2444444444444445	0.4179992429593994	0.45298759123549065	gene
Rnf144b	0.012428	134.0	320.0	2.388059701492537	0.41028529128171737	0.4937975698911021	gene
Cdh5	0.0031995	134.0	318.0	2.373134328358209	0.4064204854871777	0.4579155995411546	gene
Sgpp2	0.39971999999999996	133.0	320.0	2.406015037593985	0.41464648811292326	0.48548303217604527	gene
Adcy7	0.51784	123.0	287.0	2.3333333333333335	0.42835494072325186	0.46558151696006633	gene
Chic1	1.9858	119.0	279.0	2.3445378151260505	0.41300476754922727	0.4721844753046191	gene
Blank6	0.0	115.0	259.0	2.252173913043478	0.40795751615913245	0.46763866190675396	blank
Lrat	0.068962	107.0	231.0	2.1588785046728973	0.4303722865473575	0.4789102744799921	gene
Slit3	0.2233	102.0	243.0	2.3823529411764706	0.4165747941776442	0.5382112218360525	gene
Uox	0.16245	96.0	215.0	2.2395833333333335	0.4173895936327636	0.4927074790175308	gene
Scube1	0.078798	95.0	220.0	2.3157894736842106	0.42976712164510944	0.47846787655485606	gene
Ggt1	0.71658	93.0	264.0	2.838709677419355	0.3915138191782177	0.5070531889824842	gene
Pcdh17	0.075397	92.0	225.0	2.4456521739130435	0.4008735121688278	0.4788415910469996	gene
Blank5	0.0	89.0	193.0	2.168539325842697	0.42412914685499536	0.43266532026718774	blank
Sema3g	0.007268000000000001	89.0	193.0	2.168539325842697	0.4328693790861799	0.43416078305039824	gene
Cps1	0.023608	84.0	218.0	2.5952380952380953	0.4003670225246424	0.5351815942846337	gene
Tbx3	0.02578	83.0	171.0	2.0602409638554215	0.4295759646672525	0.4708496301631767	gene
Lama3	0.020641999999999997	82.0	180.0	2.1951219512195124	0.42886674554044657	0.46458152045410606	gene
Des	0.16846	81.0	188.0	2.3209876543209877	0.41339134837803165	0.4589362758149607	gene
Egflam	0.068702	79.0	177.0	2.240506329113924	0.41981476734390694	0.4523271300985017	gene
Sdk1	0.017245	79.0	169.0	2.1392405063291138	0.4154313286778443	0.4249729654958093	gene
Gpc1	0.36696	75.0	165.0	2.2	0.4298899730255891	0.45726836060412146	gene
Blank2	0.0	73.0	161.0	2.2054794520547945	0.4243213090068746	0.4846787773817399	blank
Atp8b5	0.23093000000000002	70.0	163.0	2.3285714285714287	0.41977482065650706	0.47154214446044795	gene
Blank4	0.0	64.0	143.0	2.234375	0.43203301211852696	0.41536162562598156	blank
Lrrc3	0.031444	62.0	147.0	2.370967741935484	0.4198130843684481	0.45662854540221914	gene
Hs3st3b1	0.5244300000000001	56.0	128.0	2.2857142857142856	0.41732009118611163	0.4473932141843105	gene
Zfp174	0.43253	55.0	134.0	2.4363636363636365	0.3953818914885007	0.4532259105321712	gene
Zxdb	0.64075	55.0	140.0	2.5454545454545454	0.41410833384083023	0.5385490836759722	gene
Cftr	0.19325	52.0	113.0	2.173076923076923	0.41895170598877035	0.4228735625013046	gene
Zfp560	16.1974	52.0	118.0	2.269230769230769	0.41402984044747687	0.4619721021843311	gene
Blank7	0.0	50.0	105.0	2.1	0.40913271188120165	0.42056276226764594	blank
Lrtm1	0.06437799999999999	43.0	99.0	2.302325581395349	0.42233902692591485	0.45744295550477665	gene
Cnnm1	0.092579	43.0	93.0	2.1627906976744184	0.41121792021256043	0.4525802018303749	gene
Prrg3	0.091673	43.0	97.0	2.255813953488372	0.43944168213224205	0.5245031423713449	gene
Zcchc24	0.36695	41.0	107.0	2.6097560975609757	0.4077839829737931	0.47450692686576046	gene
Igdcc4	0.11374000000000001	38.0	90.0	2.3684210526315788	0.43080843227049914	0.5378414163907266	gene
Pecam1	0.19017	37.0	90.0	2.4324324324324325	0.41146627659450413	0.5286404469352859	gene
Aatk	0.046519	36.0	78.0	2.1666666666666665	0.4396330256002543	0.4533163006593315	gene
Col4a4	0.072728	35.0	79.0	2.257142857142857	0.40712841249606385	0.4501823802890021	gene
Paqr9	0.024802	26.0	56.0	2.1538461538461537	0.4089196082411256	0.48010238575554	gene
Pigr	0.034270999999999996	22.0	43.0	1.9545454545454546	0.40739454143730663	0.4321348994391616	gene
Dsg1c	0.0016649999999999998	11.0	29.0	2.6363636363636362	0.40428169672678427	0.5266605800130498	gene
