gene_names	FPKM_data	spot_count	pixel_count	mean_pixels	mean_closest_distance	property	gene_or_blank
Phlpp2	8.22	512.0	1553.0	3.033203125	0.22092730680645062	0.7679934010234925	gene
Ep300	8.765	508.0	1315.0	2.588582677165354	0.2231549879019537	0.7504853749118585	gene
Rfx7	7.645	507.0	1435.0	2.8303747534516766	0.212639107635256	0.7691101405870207	gene
Itpr2	2.51	495.0	1738.0	3.511111111111111	0.2043109320434877	0.9232104990588862	gene
Utp14b	2.755	495.0	1804.0	3.6444444444444444	0.1999716548947493	0.9000511695482327	gene
Rsf1	4.82	485.0	1598.0	3.294845360824742	0.21151979698096096	0.715599488381107	gene
Crocc	10.785	483.0	1421.0	2.9420289855072466	0.22311310587431885	0.7738772397044187	gene
Pdzd8	7.24	482.0	1405.0	2.9149377593360994	0.21829458181126138	0.7025017053713846	gene
Dock4	9.67	473.0	1172.0	2.477801268498943	0.22336391628276003	0.7378519980419402	gene
Sdk2	2.91	473.0	1420.0	3.0021141649048624	0.21335067306456884	0.7053328503851312	gene
Flrt2	5.69	472.0	1306.0	2.766949152542373	0.22435571695286322	0.9005472336997309	gene
Trpm2	1.705	471.0	1615.0	3.4288747346072186	0.222734205937248	0.7934441326109275	gene
Sox6	1.915	469.0	1419.0	3.025586353944563	0.2056188230148079	0.7508284690796617	gene
Kcnq1ot1	0.76	463.0	1630.0	3.5205183585313176	0.2183412653480123	1.1974432525928915	gene
Ppm1l	12.14	459.0	1165.0	2.5381263616557734	0.22592328537655065	0.749183475293553	gene
Rnf169	5.865	459.0	1230.0	2.679738562091503	0.2212034408308453	0.7402624861196603	gene
Tnpo1	13.755	448.0	1134.0	2.53125	0.22637336224091334	0.7764106588334584	gene
Ptprz1	35.63	443.0	1384.0	3.124153498871332	0.21959130021627965	0.732278231361205	gene
Atg2b	6.6	425.0	1190.0	2.8	0.22122888115245404	0.7305461044814321	gene
Abhd2	15.365	421.0	1204.0	2.8598574821852734	0.22279032344720043	0.6388523653230155	gene
Sec16a	11.775	414.0	1018.0	2.4589371980676327	0.2256812432490175	0.738275608990537	gene
Mlec	20.58	414.0	1154.0	2.78743961352657	0.2155041367807852	0.6379949105161646	gene
Kmt2c	16.0	411.0	1105.0	2.6885644768856447	0.22784667652672874	0.7040464782342819	gene
Uhrf1bp1l	13.115	409.0	1169.0	2.858190709046455	0.22289112184745363	0.6952874609936405	gene
Gpr116	4.765	404.0	1206.0	2.985148514851485	0.21488356828553676	0.7037426608456187	gene
Slk	11.565	394.0	1044.0	2.649746192893401	0.22682541227834652	0.6605244763414011	gene
Irs1	3.65	394.0	1330.0	3.3756345177664975	0.21501259391698052	0.8055941518854037	gene
Ubn1	9.415	393.0	1017.0	2.5877862595419847	0.22273247339914695	0.7303596458328677	gene
Nipbl	4.99	392.0	1005.0	2.563775510204082	0.22216457591667657	0.770771236566763	gene
Cdyl2	2.095	382.0	1154.0	3.020942408376963	0.22045236164901608	0.7524981107285174	gene
Tspan7	741.31	378.0	976.0	2.582010582010582	0.22625191996462934	0.7695838438442661	gene
Btrc	17.965	366.0	925.0	2.5273224043715845	0.22296018845064408	0.7000316593235522	gene
Luzp1	8.59	358.0	925.0	2.583798882681564	0.22856490978876765	0.727255633177781	gene
Abca3	17.55	357.0	885.0	2.4789915966386555	0.225066963402661	0.7090734052963578	gene
Arhgef28	4.455	344.0	986.0	2.866279069767442	0.2170385564023252	0.7004936305127324	gene
Zfp831	2.68	340.0	867.0	2.55	0.22634815727927435	0.7041704422823758	gene
Cgnl1	3.565	339.0	1163.0	3.4306784660766962	0.21130423347750463	0.7644987224931541	gene
Plxnd1	15.525	337.0	1114.0	3.3056379821958455	0.2222523262567247	0.776482347651809	gene
Notch3	3.265	323.0	906.0	2.804953560371517	0.2389564844339687	0.7529215132161642	gene
Irgq	18.785	323.0	881.0	2.7275541795665634	0.22642436178082084	0.5950528448698539	gene
Dicer1	7.6	321.0	860.0	2.6791277258566977	0.22975864866392562	0.7366243749653989	gene
Lrrk2	1.6	319.0	848.0	2.658307210031348	0.21477277725860117	0.7641299846399442	gene
Lsm11	3.445	315.0	887.0	2.815873015873016	0.2161219096418415	0.7099046122742391	gene
Pik3c2a	3.015	314.0	754.0	2.4012738853503186	0.23129248801298333	0.7066246112973185	gene
Wdr81	5.59	313.0	1021.0	3.2619808306709266	0.2195589576797708	0.7578009513553319	gene
Sh3pxd2b	4.8	310.0	769.0	2.4806451612903224	0.22885099453864924	0.7151300153582669	gene
Arfgef1	11.25	299.0	715.0	2.391304347826087	0.2310409433537801	0.6776668521790359	gene
Fbxo32	2.49	294.0	1164.0	3.9591836734693877	0.1981475330905507	0.7367783093043887	gene
Gtf3c4	5.125	289.0	768.0	2.657439446366782	0.22257309435746755	0.7136926403436601	gene
Cnot1	13.015	288.0	744.0	2.5833333333333335	0.2233671580918147	0.7126329170669814	gene
Dock10	14.565	287.0	871.0	3.034843205574913	0.21976473804245195	0.7600848635335786	gene
Brip1	0.025	287.0	953.0	3.3205574912891986	0.23521998641101838	0.8553072332291637	gene
Cacna1c	10.03	281.0	746.0	2.6548042704626336	0.22082990601455374	0.713982505409421	gene
Tnxb	0.635	280.0	565.0	2.017857142857143	0.23695667382601004	0.7262496575330099	gene
Plxna3	7.82	278.0	725.0	2.6079136690647484	0.22782701910662503	0.8370025528438605	gene
Abca1	6.225	278.0	801.0	2.881294964028777	0.21751849196111406	0.7584781833637404	gene
AU022252	3.765	277.0	900.0	3.2490974729241877	0.22717289471324553	0.6597525656509204	gene
Zbtb41	3.395	276.0	718.0	2.601449275362319	0.22320160209051512	0.70824442431219	gene
Rnf213	3.635	275.0	955.0	3.4727272727272727	0.2122035928828559	0.7660371044666472	gene
Pten	24.82	271.0	728.0	2.6863468634686347	0.2269213513648523	0.6355534193976081	gene
Spon1	15.68	265.0	733.0	2.7660377358490567	0.22729184799714564	0.6623273553245812	gene
Eif5b	4.695	262.0	689.0	2.6297709923664123	0.21963749364062782	0.7110954129241513	gene
Zfyve26	3.245	254.0	730.0	2.874015748031496	0.21151364480303803	0.720648349632503	gene
Atxn1l	6.12	254.0	671.0	2.641732283464567	0.2244470141755171	0.702054740374414	gene
Rprd2	6.405	252.0	676.0	2.6825396825396823	0.21701520881388123	0.6608949857105341	gene
Prkaa2	4.285	247.0	632.0	2.5587044534412957	0.225084059257508	0.7694769756706253	gene
Sox11	4.92	246.0	699.0	2.841463414634146	0.21399909816215393	0.6629434302188153	gene
Camk4	10.56	245.0	564.0	2.3020408163265307	0.23278109337110464	0.6879654193408858	gene
Mlxip	6.43	243.0	701.0	2.8847736625514404	0.23043021544233733	0.7688045258574917	gene
Polr1a	5.105	231.0	631.0	2.7316017316017316	0.2226614044048786	0.7042943093095041	gene
Dennd3	2.145	228.0	663.0	2.9078947368421053	0.2270953339523172	0.8145163966747776	gene
Szt2	12.64	225.0	657.0	2.92	0.226567434711158	0.8001358036004922	gene
Zfp516	3.74	225.0	696.0	3.0933333333333333	0.21688263051298232	0.7781534702601965	gene
Setd1b	4.635	221.0	599.0	2.7104072398190047	0.2291587218030177	0.64854364367141	gene
Tmed8	8.305	221.0	551.0	2.493212669683258	0.22501264569468643	0.6925032332268392	gene
Usp36	6.93	215.0	641.0	2.9813953488372094	0.22046370296097292	0.7833908627833407	gene
Als2cl	1.675	210.0	573.0	2.7285714285714286	0.22709732085498924	0.634175086749983	gene
Prdm15	3.86	204.0	491.0	2.406862745098039	0.2355679098351912	0.7948743576496661	gene
Tmem2	3.035	203.0	567.0	2.793103448275862	0.22279995578359493	0.8289339570521248	gene
Trim33	6.2	201.0	510.0	2.537313432835821	0.22258273199759732	0.6272412948361347	gene
Veph1	0.04	201.0	432.0	2.1492537313432836	0.22231364203209697	0.7100238691647326	gene
Letm1	14.805	200.0	543.0	2.715	0.23179912114291112	0.5882667426638746	gene
Bend4	1.435	199.0	473.0	2.3768844221105527	0.2362991087032373	0.766125488555981	gene
Spg11	3.825	198.0	513.0	2.590909090909091	0.22634998050018706	0.7183024502532539	gene
Sestd1	11.73	195.0	454.0	2.3282051282051284	0.23463247256158232	0.6725113633490095	gene
Adam19	3.72	191.0	504.0	2.6387434554973823	0.23108723123891584	0.7138960702160664	gene
Ppp2ca	39.965	189.0	442.0	2.3386243386243386	0.22881486987835672	0.6398389356398541	gene
Gm20342	1.425	189.0	487.0	2.5767195767195767	0.24084187076987312	0.8658440429919678	gene
Sdk1	1.43	188.0	535.0	2.845744680851064	0.2263445886752709	0.8031155504513838	gene
Arhgef10	9.0	188.0	497.0	2.643617021276596	0.2268625916361641	0.6286273223090232	gene
Dennd4a	7.945	187.0	500.0	2.6737967914438503	0.2211990883166411	0.6864842236361468	gene
Myh7b	0.905	187.0	420.0	2.2459893048128343	0.22678331536811752	0.7238988085990662	gene
Svil	4.39	186.0	612.0	3.2903225806451615	0.2166497415351088	0.7291329803039844	gene
Cacna2d1	32.18	184.0	452.0	2.4565217391304346	0.2372689192880804	0.7256582381499161	gene
Shroom3	0.715	181.0	490.0	2.707182320441989	0.2227620582812302	0.7349980784528191	gene
Zfp334	4.01	179.0	482.0	2.6927374301675977	0.22633047070604653	0.6664286791824536	gene
Trim56	0.875	176.0	601.0	3.414772727272727	0.2071648213847201	0.6737677012113742	gene
Rnf217	2.135	173.0	487.0	2.815028901734104	0.22265433095642606	0.7477217562856407	gene
Aars	25.155	168.0	417.0	2.482142857142857	0.22896127376931538	0.6426651771690999	gene
Celsr1	0.645	165.0	499.0	3.0242424242424244	0.21946331420297613	0.7318043887735632	gene
Igsf10	0.4	164.0	371.0	2.2621951219512195	0.23369956306388817	0.6992766398967867	gene
Nbeal2	6.845	163.0	464.0	2.8466257668711656	0.22718622357750295	0.7082566368202657	gene
Nvl	7.545	159.0	391.0	2.459119496855346	0.2325675028227564	0.7036675811251079	gene
Sart1	8.89	158.0	409.0	2.588607594936709	0.233966486707803	0.7140239659814026	gene
Ythdc2	4.255	156.0	397.0	2.5448717948717947	0.23438510279398073	0.6828144410960211	gene
Elmsan1	3.215	154.0	381.0	2.4740259740259742	0.2213344578584428	0.6770457539393535	gene
Jrk	1.61	153.0	355.0	2.320261437908497	0.22921847140763812	0.7920201838855598	gene
Plcb2	0.38	153.0	385.0	2.5163398692810457	0.23640127654271104	0.7605123312875186	gene
Pcdhb19	0.985	151.0	425.0	2.814569536423841	0.2241106748890951	0.9111774267027767	gene
Ddr2	2.17	148.0	385.0	2.6013513513513513	0.22569058824980717	0.6582464048871652	gene
Dock6	5.69	146.0	349.0	2.3904109589041096	0.23572211255941516	0.6570409223262831	gene
Fgd5	0.96	145.0	475.0	3.2758620689655173	0.21421359051940939	0.7456071057038254	gene
Slc4a7	5.095	144.0	337.0	2.3402777777777777	0.23910323616692178	0.7577267546294808	gene
Ehbp1l1	5.335	141.0	359.0	2.5460992907801416	0.2400587879173872	0.7029148876154883	gene
Col4a6	0.275	141.0	265.0	1.8794326241134751	0.2441251466194648	0.7489178068834212	gene
Thsd7a	3.64	141.0	357.0	2.5319148936170213	0.23087961813338267	0.739563565333603	gene
Alms1	1.265	140.0	337.0	2.407142857142857	0.22528215579058714	0.7318182447283259	gene
Galnt15	0.57	140.0	334.0	2.3857142857142857	0.23900730905245515	0.6798706925053779	gene
Fat4	1.27	127.0	327.0	2.574803149606299	0.22691340230861534	0.8191307729871791	gene
Nup210l	0.165	126.0	226.0	1.7936507936507937	0.25174109867981087	0.6778159757003832	gene
Pygo1	5.09	125.0	356.0	2.848	0.21753141878900972	0.6258137024626017	gene
Piezo1	1.71	121.0	289.0	2.3884297520661155	0.22679913195109938	0.6806461721349882	gene
Crb2	0.655	121.0	342.0	2.8264462809917354	0.21136059457505194	0.7034571767394014	gene
Wdr90	1.115	120.0	319.0	2.658333333333333	0.22905762192374943	0.6981440109259409	gene
Dnah11	2.335	119.0	241.0	2.0252100840336134	0.2419257560102247	0.7132623057402926	gene
2410089E03Rik	7.21	118.0	304.0	2.5762711864406778	0.23482969390688366	0.6924610735469211	gene
Parp14	0.805	117.0	278.0	2.376068376068376	0.23128206765817266	0.741335420533105	gene
Myof	0.97	116.0	260.0	2.2413793103448274	0.24340458220802538	0.737873101433645	gene
Edem1	3.915	114.0	334.0	2.9298245614035086	0.21529136812024136	0.6642840948986102	gene
Amer1	1.385	114.0	295.0	2.587719298245614	0.2336294846134816	0.7841053552943688	gene
Rassf4	3.4	113.0	270.0	2.3893805309734515	0.2305153275352031	0.6628396809354876	gene
Gpr161	1.915	113.0	270.0	2.3893805309734515	0.2495621673444726	0.6822924812104036	gene
Med12	6.785	112.0	323.0	2.8839285714285716	0.23086071531269137	0.7212885359290958	gene
Heatr1	3.25	112.0	256.0	2.2857142857142856	0.23994961613154406	0.7350154591821977	gene
Notch4	1.2	109.0	324.0	2.9724770642201834	0.21945756299651775	0.7025987032028774	gene
Ptprm	11.16	109.0	265.0	2.4311926605504586	0.2322480494195009	0.7788988220306368	gene
Hspg2	0.975	108.0	308.0	2.8518518518518516	0.2305509411064841	0.6451740417491986	gene
Utp20	2.585	106.0	250.0	2.358490566037736	0.22487452995719243	0.7324588753494135	gene
Myom3	0.005	105.0	214.0	2.038095238095238	0.24151426867888529	0.6877670031301494	gene
Foxo1	3.645	104.0	281.0	2.701923076923077	0.21767651220227455	0.6414388965509464	gene
Mysm1	2.415	102.0	240.0	2.3529411764705883	0.22935315608427378	0.7072079146117157	gene
Mrc2	2.135	101.0	217.0	2.1485148514851486	0.2385632872115814	0.7881045512635212	gene
Xirp1	0.02	99.0	251.0	2.5353535353535355	0.23270419162368272	0.7486462348389223	gene
Atr	1.74	98.0	205.0	2.0918367346938775	0.22834755109744784	0.690368980052755	gene
Acacb	0.695	98.0	226.0	2.306122448979592	0.2338348062041212	0.6561528720186947	gene
Osbpl8	11.37	95.0	237.0	2.4947368421052634	0.23492297398246578	0.6263117305019155	gene
Ccdc177	2.39	95.0	223.0	2.3473684210526318	0.2387102381118014	0.6798127405930849	gene
Dock8	0.57	95.0	244.0	2.568421052631579	0.23690328217679985	0.7520217016726097	gene
Abcc2	0.1	94.0	172.0	1.8297872340425532	0.2593921770048532	0.8890795278403718	gene
Wdfy4	0.36	93.0	319.0	3.4301075268817205	0.22389452182499178	0.7560231354090389	gene
Slc12a7	1.865	92.0	213.0	2.3152173913043477	0.23968925795594237	0.7538149278691368	gene
Sned1	2.385	91.0	217.0	2.3846153846153846	0.2384184482000234	0.73319145059225	gene
Blank8	0.0	90.0	155.0	1.7222222222222223	0.2540435212552288	0.7781281748942835	blank
Mgam	0.095	90.0	191.0	2.1222222222222222	0.24207500673933313	0.7503238174835701	gene
Sptlc2	3.6	88.0	211.0	2.397727272727273	0.22955496980600262	0.6863365468936974	gene
Aspm	0.07	87.0	168.0	1.9310344827586208	0.2448473427275897	0.7095990678201555	gene
Tbc1d32	1.815	87.0	179.0	2.057471264367816	0.22758731899622997	0.6850017018411477	gene
Dock5	0.84	86.0	189.0	2.197674418604651	0.23535707193991112	0.7053312825643403	gene
Myh11	2.175	85.0	200.0	2.3529411764705883	0.22915813054026377	0.7173537772269366	gene
Prune2	9.47	85.0	179.0	2.1058823529411765	0.2422445666001729	0.6958518821099537	gene
Nid1	4.25	84.0	177.0	2.107142857142857	0.24380161759117366	0.6959122227469433	gene
Cmah	0.03	84.0	163.0	1.9404761904761905	0.2594207927257085	0.8095876704019754	gene
Scn4a	0.02	83.0	141.0	1.6987951807228916	0.2575313041294669	0.7810411086031703	gene
Pask	0.56	83.0	182.0	2.1927710843373496	0.24194548392297632	0.7444905130853192	gene
Zfyve16	2.515	82.0	181.0	2.207317073170732	0.22992634542869733	0.7458239721439354	gene
Stab2	0.06	78.0	167.0	2.141025641025641	0.2320513513343251	0.6854293525598292	gene
Mylk	3.11	78.0	203.0	2.6025641025641026	0.22791277223669276	0.6733267289113802	gene
Dnah1	0.68	76.0	161.0	2.1184210526315788	0.24917127454120672	0.783323668179809	gene
Dnah8	0.065	76.0	153.0	2.013157894736842	0.23656225259812255	0.7375440794957695	gene
Scn10a	0.05	75.0	153.0	2.04	0.242544975621208	0.6633042161247887	gene
Trabd2b	0.555	74.0	226.0	3.054054054054054	0.22272023278950065	0.8093563549505011	gene
Helz2	0.85	72.0	219.0	3.0416666666666665	0.21800124348387523	0.8539133785657138	gene
Aldh1l2	1.015	72.0	171.0	2.375	0.24453829399240334	0.6246265306864579	gene
Prtg	0.54	71.0	136.0	1.9154929577464788	0.2492998647339576	0.6930213199093422	gene
Blank2	0.0	70.0	133.0	1.9	0.2488749716049075	0.7646307048747021	blank
Pappa	0.19	68.0	160.0	2.3529411764705883	0.22506030453948764	0.6291786826716448	gene
Adamts2	0.775	66.0	129.0	1.9545454545454546	0.24959458870137013	0.6823682068141576	gene
F8	0.255	63.0	140.0	2.2222222222222223	0.24050213219620578	0.7057675638671699	gene
Ly75	0.44	62.0	127.0	2.0483870967741935	0.2431984694266028	0.6992446504193132	gene
Gas2l3	0.47	62.0	107.0	1.7258064516129032	0.26738277030685775	0.8469310179210395	gene
Blank1	0.0	62.0	114.0	1.8387096774193548	0.24493975971411028	0.7829801552628023	blank
Zfp26	4.835	61.0	148.0	2.4262295081967213	0.23074270190282994	0.7783293425277708	gene
Arhgef5	0.89	59.0	128.0	2.169491525423729	0.2287882352043352	0.7168863463861408	gene
Dsp	0.14	59.0	102.0	1.728813559322034	0.24838965134700683	0.6855304306620792	gene
Il17rd	0.84	59.0	116.0	1.9661016949152543	0.23496976626663224	0.6848273307288879	gene
Impg2	0.215	57.0	119.0	2.087719298245614	0.24493079624259306	0.6821037937796276	gene
Blank7	0.0	56.0	121.0	2.1607142857142856	0.24614247363861283	0.6469858197672052	blank
Fign	0.455	55.0	111.0	2.018181818181818	0.24470478270226362	0.6885081681695253	gene
Aim1	0.835	55.0	133.0	2.418181818181818	0.21774091359478695	0.7205459428625131	gene
Fancm	1.845	54.0	104.0	1.9259259259259258	0.2425220270919384	0.7269919845529164	gene
Adamts17	0.94	53.0	124.0	2.339622641509434	0.22914673176501713	0.64411964334414	gene
Dpy19l4	5.315	53.0	105.0	1.9811320754716981	0.23924525013162715	0.6868672548712905	gene
Itga4	1.455	53.0	107.0	2.018867924528302	0.24690216059493447	0.669455286604599	gene
Pkdrej	0.2	53.0	116.0	2.188679245283019	0.22481735124388644	0.6637118765560256	gene
Hmcn2	0.155	53.0	98.0	1.849056603773585	0.25153628361181235	0.7280733373123871	gene
Spag17	0.01	52.0	97.0	1.8653846153846154	0.2444069317881262	0.7251639756503643	gene
Myo5c	0.34	52.0	104.0	2.0	0.23387436194774866	0.7196072929447237	gene
Pcdhb22	2.755	51.0	94.0	1.8431372549019607	0.25427435811484067	0.7747375088298171	gene
