shift_mean_magnitude;standard_deviation_vector_magnitude;d_affine_parameter;minimum_vector_magnitude;error_mean_along_y;error_maximum_along_y;pearson_coefficient;c_affine_parameter;x_translation_affine_parameter;error_maximum_along_x;a_affine_parameter;b_affine_parameter;maximum_vector_magnitude;y_translation_affine_parameter;mean_vector_magnitude;error_minimum_along_x;normalized_orientation_entropy;error_mean_along_x;distance_between_rings_from_the_center_field;error_minimum_along_y
2.5704361819449666;0.47290716838173574;1.001779256217224;0.08279834572370752;-0.16290662977430556;1.5394287109375;0.9290969978021084;-2.5057939518609057E-5;-1.697030242344421;1.6724853515625;1.001779256217224;2.5057939518609057E-5;2.287810282471845;-1.9306036677734382;1.2491722965057872;-1.579193115234375;99.07976248338231;0.08456027560763889;125.02305392310734;-1.8516693115234375
y_green_location;x_red_location;y_red_location;x_green_location
998.667724609375;1139.4119873046875;998.8358154296875;1139.413330078125
1122.5655517578125;1137.93896484375;1123.021728515625;1137.8653564453125
1247.660400390625;1137.618896484375;1248.1693115234375;1137.5482177734375
1372.795654296875;1136.6729736328125;1373.486328125;1136.60546875
1497.56103515625;1134.2625732421875;1498.5274658203125;1134.1688232421875
1622.52783203125;1132.0667724609375;1623.7076416015625;1132.0101318359375
1747.3392333984375;1129.780517578125;1748.7252197265625;1129.7471923828125
1873.25390625;1127.0069580078125;1874.8023681640625;1126.9820556640625
125.57898712158203;1275.84326171875;124.15231323242188;1275.5511474609375
250.7857208251953;1273.125;249.60646057128906;1272.833740234375
376.10498046875;1269.9576416015625;375.0809631347656;1269.7686767578125
500.644287109375;1267.6112060546875;499.9844970703125;1267.2530517578125
625.9733276367188;1265.5594482421875;625.3390502929688;1265.2821044921875
750.6969604492188;1263.7496337890625;750.4738159179688;1263.4722900390625
875.3989868164062;1263.3265380859375;875.2745361328125;1263.0303955078125
1000.115478515625;1264.4029541015625;1000.3477783203125;1264.013671875
1124.4085693359375;1262.407958984375;1124.7301025390625;1262.108642578125
1249.173095703125;1262.61865234375;1249.71044921875;1262.376953125
1374.427978515625;1261.58935546875;1375.21435546875;1261.258056640625
1499.12109375;1258.9144287109375;1500.0911865234375;1258.674560546875
1623.932861328125;1256.865478515625;1625.1317138671875;1256.68505859375
1748.972412109375;1254.800048828125;1750.343994140625;1254.541015625
1874.8043212890625;1252.16845703125;1876.3548583984375;1252.0150146484375
126.78652954101562;1401.4713134765625;125.31538391113281;1401.004150390625
251.83407592773438;1398.1553955078125;250.64126586914062;1397.7730712890625
377.41937255859375;1395.7371826171875;376.4704895019531;1395.3590087890625
502.22637939453125;1392.70654296875;501.5220642089844;1392.2269287109375
626.9115600585938;1390.7490234375;626.430908203125;1390.29931640625
752.1998291015625;1388.8919677734375;751.7452392578125;1388.3897705078125
877.0082397460938;1388.521728515625;876.8338623046875;1388.028076171875
1001.593505859375;1389.19287109375;1001.6898193359375;1388.6585693359375
1125.8057861328125;1387.6181640625;1126.1072998046875;1387.1383056640625
1250.3988037109375;1387.2752685546875;1250.8851318359375;1386.758544921875
1375.7945556640625;1386.448486328125;1376.5611572265625;1386.0367431640625
1500.6685791015625;1384.0662841796875;1501.5333251953125;1383.713623046875
1625.633544921875;1382.16064453125;1626.6849365234375;1381.7857666015625
1750.896240234375;1379.9063720703125;1752.3184814453125;1379.33935546875
1876.3758544921875;1377.5869140625;1877.935302734375;1377.102783203125
127.58119201660156;1526.789794921875;126.11600494384766;1526.0943603515625
252.80079650878906;1523.4146728515625;251.65455627441406;1522.7552490234375
378.7123107910156;1520.6927490234375;377.7330627441406;1520.001708984375
503.3858947753906;1517.7657470703125;502.62884521484375;1517.102783203125
628.7023315429688;1515.318603515625;628.2394409179688;1514.7974853515625
753.5166625976562;1513.6444091796875;753.120361328125;1513.0064697265625
878.320556640625;1513.25244140625;878.1576538085938;1512.5528564453125
1003.0731811523438;1513.9442138671875;1003.1173095703125;1513.232421875
1127.364501953125;1512.89794921875;1127.62451171875;1512.2064208984375
1252.2015380859375;1512.302978515625;1252.6507568359375;1511.808349609375
1377.4295654296875;1511.75634765625;1378.2301025390625;1510.944091796875
1502.3184814453125;1509.4068603515625;1503.3133544921875;1508.809814453125
1627.4180908203125;1507.4462890625;1628.6729736328125;1506.638671875
1752.4556884765625;1504.9637451171875;1753.8189697265625;1504.322509765625
1878.39208984375;1502.9285888671875;1880.029052734375;1502.096923828125
128.63331604003906;1652.4715576171875;127.18812561035156;1651.571533203125
253.8820343017578;1648.8128662109375;252.68756103515625;1647.8653564453125
379.80291748046875;1645.978271484375;378.7679138183594;1645.0596923828125
504.77398681640625;1642.9976806640625;504.0284118652344;1642.03759765625
629.793212890625;1640.62353515625;629.1463623046875;1639.89306640625
754.768798828125;1638.5113525390625;754.3001098632812;1637.70068359375
879.5531616210938;1638.0859375;879.3652954101562;1637.3238525390625
1004.6146850585938;1638.9091796875;1004.7041625976562;1638.072509765625
1128.91259765625;1637.767578125;1129.2994384765625;1636.9146728515625
1253.8389892578125;1637.8680419921875;1254.3028564453125;1636.880126953125
1379.02978515625;1636.8087158203125;1379.81103515625;1635.83447265625
1504.1173095703125;1634.21875;1505.0439453125;1633.3436279296875
1629.6026611328125;1632.7454833984375;1630.720947265625;1631.8291015625
1754.3443603515625;1630.2374267578125;1755.85986328125;1629.373291015625
1880.250244140625;1628.3397216796875;1881.9227294921875;1627.398681640625
129.42922973632812;1778.3756103515625;127.9971923828125;1777.2584228515625
254.9650421142578;1774.9342041015625;253.74380493164062;1773.6805419921875
380.8195495605469;1771.73193359375;379.92132568359375;1770.6466064453125
505.4119567871094;1768.6387939453125;504.74658203125;1767.5155029296875
630.968994140625;1766.098388671875;630.3329467773438;1764.9957275390625
756.0543212890625;1764.3961181640625;755.6531982421875;1763.24267578125
881.2010498046875;1763.6405029296875;881.0835571289062;1762.4788818359375
1005.8970947265625;1764.770263671875;1006.1445922851562;1763.497314453125
1130.3685302734375;1763.1246337890625;1130.7733154296875;1761.89306640625
1255.515625;1763.3876953125;1256.1068115234375;1762.2803955078125
1381.1363525390625;1762.1298828125;1381.7176513671875;1761.096923828125
1505.94970703125;1759.791748046875;1506.9964599609375;1758.7054443359375
1631.3648681640625;1757.8948974609375;1632.512451171875;1756.7498779296875
1756.465576171875;1756.1129150390625;1757.81005859375;1754.99560546875
1882.307373046875;1754.2208251953125;1883.936767578125;1752.9051513671875
130.3238067626953;1904.71728515625;128.89578247070312;1903.486083984375
255.5455322265625;1900.915283203125;254.38302612304688;1899.5260009765625
381.7820129394531;1897.78173828125;380.7672119140625;1896.5770263671875
506.5148620605469;1894.4576416015625;505.84747314453125;1893.113037109375
632.2559814453125;1892.585693359375;631.7415771484375;1891.13525390625
757.2960205078125;1889.8402099609375;756.8469848632812;1888.594970703125
882.4974365234375;1888.9854736328125;882.3416748046875;1887.635009765625
1007.3866577148438;1890.3177490234375;1007.5524291992188;1888.8746337890625
1132.1324462890625;1889.0673828125;1132.44580078125;1887.80224609375
1257.254150390625;1888.8778076171875;1257.7606201171875;1887.659423828125
1382.5908203125;1888.392822265625;1383.1845703125;1886.8533935546875
1507.861083984375;1885.7669677734375;1508.836669921875;1884.338134765625
1633.2484130859375;1884.076416015625;1634.526123046875;1882.7559814453125
1758.337646484375;1882.1767578125;1759.826416015625;1880.7998046875
1884.29052734375;1880.5360107421875;1885.87841796875;1879.2218017578125
