lateral_chromatic_shifts
multichannel_raw_image;chromatic_shifts_map;chromatic_shifts_colorbar
multichannel_raw_image.png;chromatic_shifts_map.png;chromatic_shifts_colorbar.png
upload_file_Ch1;series_Ch1;series_Ch2;upload_file_Ch2;Index_Ch2;physical_pixel_size_x_Ch2;physical_pixel_size_x_Ch1;green_channel_path;series_count_Ch1;bit_count_Ch2;bit_count_Ch1;series_count_Ch2;width_Ch1;file type_Ch1;file type_Ch2;physical_pixel_size_y_Ch1;image_count_Ch1;physical_pixel_size_y_Ch2;width_Ch2;image_count_Ch2;red background correction;path_Ch1;path_Ch2;the_c_Ch2;the_c_Ch1;pixel_type_Ch2;pixel_type_Ch1;upload_id_Ch2;upload_id_Ch1;red_channel_path;z_count_Ch1;the_t_Ch2;z_count_Ch2;physical_pixel_unit_Ch2;physical_pixel_unit_Ch1;the_t_Ch1;z_stack_Ch1;z_stack_Ch2;upload_time_Ch1;format_Ch2;format_Ch1;upload_time_Ch2;plane_name_Ch1;plane_name_Ch2;the_z_Ch1;acquisition_time_Ch2;t_count_Ch1;acquisition_time_Ch1;t_count_Ch2;Index_Ch1;the_z_Ch2;height_Ch2;height_Ch1;t_stack_Ch1;t_stack_Ch2;channel_count_Ch1;channel_count_Ch2;green background correction
F:\Calibration\080519\684_0001.tif;684_0001;558_0001;F:\Calibration\080519\558_0001.tif;0;0.115;0.115;684_0001_2019_05_08 [index0];1;16;16;1;2048;image;image;0.115;1;0.115;2048;1;false;uploads\image\684_0001_2019_05_08_1557306844974.tif;uploads\image\558_0001_2019_05_08_1557306784383.tif;0;0;uint16;uint16;5cd29da0c8ba6e0c6cf3f011;5cd29ddcc8ba6e0c6cf3f013;558_0001_2019_05_08 [index0];1;0;1;µm;µm;0;false;false;Wed May 08 17:14:04 SGT 2019;Tagged Image File Format;Tagged Image File Format;Wed May 08 17:13:04 SGT 2019;Ch0;Ch0;0;Wed May 08 12:48:42 SGT 2019;1;Wed May 08 12:48:27 SGT 2019;1;0;0;2048;2048;false;false;1;1;false
ROI_width;ROI_height;image_width;multiplying_factor;image_height;ROI_y;stack_projection;bit_count;best_focus_selection;ROI_x;lateral_resolution_limit;stack_image_index;specified_lateral_pixel_size;maximum_sensor_dynamic
2026.0;2032.0;2048.0;2.0;2048.0;9.0;0.0;16.0;0.0;13.0;NaN;0.0;0.1203;65535.0
number_of_rejected_rings;algorithm_estimation_limit;number_of_detected_rings
39.0;0.5;240.0
shift_mean_magnitude;standard_deviation_vector_magnitude;d_affine_parameter;minimum_vector_magnitude;error_mean_along_y;error_maximum_along_y;pearson_coefficient;c_affine_parameter;x_translation_affine_parameter;error_maximum_along_x;a_affine_parameter;b_affine_parameter;maximum_vector_magnitude;y_translation_affine_parameter;mean_vector_magnitude;error_minimum_along_x;normalized_orientation_entropy;error_mean_along_x;distance_between_rings_from_the_center_field;error_minimum_along_y
1.8869927064150391;0.4122122494952935;1.0013010513863045;0.027935705003528898;0.10585269927978515;1.537353515625;0.8747314152557165;-4.6702612907658465E-6;-1.4374282043356974;1.489501953125;1.0013010513863045;4.6702612907658465E-6;1.9854351172477187;-1.2225144708525157;1.0198564588451489;-1.5587310791015625;98.76665339444818;-0.05312763849894206;125.04836359644693;-1.3135986328125
y_green_location;x_red_location;y_red_location;x_green_location
491.65899658203125;525.86279296875;490.7177734375;526.5298461914062
616.4248046875;523.7797241210938;615.6746826171875;524.2777709960938
741.5171508789062;522.0720825195312;740.88525390625;522.5632934570312
866.4918823242188;522.759521484375;866.2853393554688;523.2132568359375
991.4573974609375;523.4705810546875;991.4228515625;523.7928466796875
1115.593994140625;522.5055541992188;1115.65869140625;522.8313598632812
1240.546142578125;521.565185546875;1240.7691650390625;521.9933471679688
1365.4190673828125;520.0555419921875;1365.742919921875;520.6956787109375
1490.4576416015625;517.9331665039062;1491.173828125;518.5626831054688
1615.3719482421875;514.2538452148438;1616.0147705078125;514.8998413085938
1740.9853515625;512.1060180664062;1741.6363525390625;512.4888305664062
1866.3260498046875;508.74664306640625;1867.514404296875;509.29974365234375
1991.9423828125;506.1617736816406;1993.0660400390625;506.9964599609375
117.78202819824219;657.7491455078125;116.3940200805664;658.221435546875
243.17385864257812;655.5691528320312;242.10133361816406;656.0244140625
368.66943359375;653.0296020507812;367.6297912597656;653.3041381835938
493.2619934082031;650.730712890625;492.34576416015625;651.095703125
618.021484375;648.3849487304688;617.3314819335938;648.9302368164062
742.9295043945312;646.9884033203125;742.473388671875;647.3331298828125
868.1779174804688;647.6444091796875;867.92333984375;648.0692749023438
992.8518676757812;648.2615356445312;992.868896484375;648.5152587890625
1117.2066650390625;646.8534545898438;1117.154296875;647.2100219726562
1241.8779296875;646.068115234375;1242.0113525390625;646.479248046875
1367.0999755859375;644.9801025390625;1367.5367431640625;645.2474975585938
1491.9288330078125;642.5238037109375;1492.474609375;642.9542236328125
1616.52001953125;639.3856201171875;1617.2628173828125;639.7369384765625
1741.8212890625;636.7981567382812;1742.6795654296875;637.322509765625
1867.8074951171875;634.27685546875;1868.8125;634.7195434570312
1993.057861328125;631.6461181640625;1994.32666015625;632.17626953125
119.40962219238281;782.8182373046875;118.01604461669922;782.8849487304688
244.83132934570312;780.8303833007812;243.739501953125;781.0277709960938
370.38128662109375;777.91796875;369.59735107421875;778.3385009765625
495.0620422363281;775.8250122070312;494.33306884765625;776.0524291992188
619.7164916992188;773.7237548828125;619.1295776367188;773.9525756835938
744.54931640625;771.751708984375;744.1526489257812;771.8883056640625
869.781005859375;772.3812255859375;869.4765014648438;772.623291015625
994.193115234375;772.6354370117188;994.0791625976562;772.949462890625
1118.3868408203125;771.5054931640625;1118.527099609375;771.6473388671875
1243.4302978515625;770.7880859375;1243.69775390625;771.0316772460938
1368.1793212890625;769.7584228515625;1368.574951171875;769.8856811523438
1493.0963134765625;767.4623413085938;1493.5953369140625;767.5830688476562
1617.9366455078125;764.6512451171875;1618.590576171875;764.8348999023438
1743.100830078125;761.9401245117188;1744.031494140625;762.4075317382812
1868.7061767578125;759.0911254882812;1869.865478515625;759.23486328125
1994.2994384765625;756.7726440429688;1995.4739990234375;757.0169067382812
121.17227935791016;908.1266479492188;119.90862274169922;907.8609619140625
246.6008758544922;906.1828002929688;245.47515869140625;906.103515625
371.72723388671875;903.137939453125;370.81103515625;903.1781005859375
496.6167297363281;900.4694213867188;495.6064453125;900.6648559570312
621.2778930664062;898.3339233398438;620.7465209960938;898.46728515625
746.1421508789062;896.5169067382812;745.6951293945312;896.4544677734375
871.1561279296875;896.8430786132812;870.8668823242188;896.9285278320312
995.799072265625;897.7791748046875;995.803466796875;897.7515869140625
1119.8031005859375;896.3154296875;1119.5538330078125;896.3975219726562
1244.8135986328125;895.490234375;1245.0992431640625;895.5886840820312
1369.8955078125;894.6146850585938;1370.395751953125;894.729736328125
1494.5142822265625;892.3168334960938;1495.1488037109375;892.3173217773438
1619.235107421875;889.3972778320312;1620.1932373046875;889.3853149414062
1744.615234375;886.9239501953125;1745.326171875;887.3759765625
1870.3714599609375;884.1702880859375;1871.161865234375;884.3439331054688
1995.568115234375;882.3260498046875;1996.7623291015625;882.346923828125
122.62982177734375;1032.8692626953125;121.194580078125;1032.89990234375
247.8254852294922;1030.9925537109375;246.72621154785156;1030.6839599609375
373.4327087402344;1028.305419921875;372.5632629394531;1028.0926513671875
498.0572814941406;1025.3931884765625;497.362060546875;1025.2105712890625
622.7039184570312;1023.20654296875;622.0654907226562;1023.0025024414062
747.4682006835938;1020.9586181640625;747.0283203125;1020.9052124023438
872.5969848632812;1021.4651489257812;872.45654296875;1021.2254028320312
998.728271484375;1024.9796142578125;999.291748046875;1025.2315673828125
1121.224853515625;1020.8707885742188;1121.578369140625;1020.9212646484375
1245.9482421875;1019.9785766601562;1246.1138916015625;1019.7839965820312
1371.36279296875;1019.3456420898438;1371.629150390625;1019.2224731445312
1495.9259033203125;1016.5416259765625;1496.2677001953125;1016.5687255859375
1620.7845458984375;1014.1470336914062;1621.3828125;1013.9952392578125
1745.80517578125;1011.9517822265625;1746.66650390625;1011.8912963867188
1871.43212890625;1009.2708129882812;1872.4014892578125;1009.2347412109375
1996.860595703125;1007.3983764648438;1998.2198486328125;1007.2349243164062
124.03234100341797;1158.1668701171875;122.73771667480469;1157.7098388671875
249.4281005859375;1154.981201171875;248.21473693847656;1154.8114013671875
374.96722412109375;1152.6907958984375;373.994140625;1152.37353515625
499.5906066894531;1150.1912841796875;498.88134765625;1149.8756103515625
624.5037841796875;1147.9859619140625;623.8095703125;1147.6695556640625
748.9698486328125;1146.0191650390625;748.649169921875;1145.6796875
874.0096435546875;1145.98779296875;873.8945922851562;1145.7569580078125
998.667724609375;1146.7823486328125;998.612548828125;1146.413330078125
1122.5655517578125;1145.2025146484375;1122.8802490234375;1144.8653564453125
1247.660400390625;1144.933349609375;1247.8560791015625;1144.5482177734375
1372.795654296875;1143.7569580078125;1373.013671875;1143.60546875
1497.56103515625;1141.64501953125;1498.2666015625;1141.1688232421875
1622.52783203125;1139.255859375;1623.2806396484375;1139.0101318359375
1747.3392333984375;1136.8551025390625;1748.1334228515625;1136.7471923828125
1873.25390625;1134.265869140625;1874.4052734375;1133.9820556640625
1998.622802734375;1132.3212890625;1999.78564453125;1132.1429443359375
125.57898712158203;1283.0255126953125;124.15519714355469;1282.5511474609375
250.7857208251953;1280.2733154296875;249.68568420410156;1279.833740234375
376.10498046875;1277.365966796875;375.1993713378906;1276.7686767578125
500.644287109375;1274.715576171875;499.93780517578125;1274.2530517578125
625.9733276367188;1272.74462890625;625.1417236328125;1272.2821044921875
750.6969604492188;1270.9385986328125;750.3794555664062;1270.4722900390625
875.3989868164062;1270.3905029296875;874.9703369140625;1270.0303955078125
1000.115478515625;1271.534423828125;1000.03564453125;1271.013671875
1124.4085693359375;1269.48876953125;1124.4493408203125;1269.108642578125
1249.173095703125;1269.76220703125;1249.340576171875;1269.376953125
1374.427978515625;1268.8985595703125;1374.868896484375;1268.258056640625
1499.12109375;1266.116455078125;1499.7349853515625;1265.674560546875
1623.932861328125;1263.917236328125;1624.6905517578125;1263.68505859375
1748.972412109375;1261.8939208984375;1749.8377685546875;1261.541015625
1874.8043212890625;1259.2230224609375;1875.8277587890625;1259.0150146484375
1999.9971923828125;1257.4404296875;2001.3558349609375;1256.9334716796875
126.78652954101562;1408.588134765625;125.53363800048828;1408.004150390625
251.83407592773438;1405.0333251953125;250.567138671875;1404.7730712890625
377.41937255859375;1402.81689453125;376.5194091796875;1402.3590087890625
502.22637939453125;1399.6298828125;501.43682861328125;1399.2269287109375
626.9115600585938;1397.9296875;626.3473510742188;1397.29931640625
752.1998291015625;1395.8846435546875;751.5062866210938;1395.3897705078125
877.0082397460938;1395.6085205078125;876.599853515625;1395.028076171875
1001.593505859375;1396.2490234375;1001.576904296875;1395.6585693359375
1125.8057861328125;1394.617431640625;1125.9447021484375;1394.1383056640625
1250.3988037109375;1394.5631103515625;1250.5570068359375;1393.758544921875
1375.7945556640625;1393.6513671875;1376.0523681640625;1393.0367431640625
1500.6685791015625;1391.1229248046875;1501.112548828125;1390.713623046875
1625.633544921875;1389.2828369140625;1626.3121337890625;1388.7857666015625
1750.896240234375;1387.00732421875;1751.81494140625;1386.33935546875
1876.3758544921875;1384.718017578125;1877.3721923828125;1384.102783203125
2001.5941162109375;1383.0108642578125;2003.0186767578125;1382.3394775390625
127.58119201660156;1533.7001953125;126.16506958007812;1533.0943603515625
252.80079650878906;1530.390380859375;251.7611083984375;1529.7552490234375
378.7123107910156;1527.7943115234375;377.6876220703125;1527.001708984375
503.3858947753906;1524.9249267578125;502.4439392089844;1524.102783203125
628.7023315429688;1522.41796875;628.0804443359375;1521.7974853515625
753.5166625976562;1520.7138671875;753.0222778320312;1520.0064697265625
878.320556640625;1520.4891357421875;877.9949951171875;1519.5528564453125
1003.0731811523438;1521.1597900390625;1003.0240478515625;1520.232421875
1127.364501953125;1520.0;1127.2398681640625;1519.2064208984375
1252.2015380859375;1519.407958984375;1252.3427734375;1518.808349609375
1377.4295654296875;1518.7752685546875;1377.87451171875;1517.944091796875
1502.3184814453125;1516.5238037109375;1502.7991943359375;1515.809814453125
1627.4180908203125;1514.4569091796875;1628.18505859375;1513.638671875
1752.4556884765625;1512.0008544921875;1753.308349609375;1511.322509765625
1878.39208984375;1509.8798828125;1879.5390625;1509.096923828125
2003.75439453125;1508.3861083984375;2005.1766357421875;1507.67724609375
128.63331604003906;1659.4893798828125;127.2136001586914;1658.571533203125
253.8820343017578;1655.8970947265625;252.67823791503906;1654.8653564453125
379.80291748046875;1653.03515625;378.73724365234375;1652.0596923828125
504.77398681640625;1650.010986328125;503.9342956542969;1649.03759765625
629.793212890625;1647.717041015625;629.1436157226562;1646.89306640625
754.768798828125;1645.5523681640625;754.0533447265625;1644.70068359375
879.5531616210938;1645.0452880859375;879.1376953125;1644.3238525390625
1004.6146850585938;1645.8680419921875;1004.4171142578125;1645.072509765625
1128.91259765625;1644.7003173828125;1128.8753662109375;1643.9146728515625
1253.8389892578125;1645.0460205078125;1254.042724609375;1643.880126953125
1379.02978515625;1643.8314208984375;1379.4764404296875;1642.83447265625
1504.1173095703125;1641.2890625;1504.671875;1640.3436279296875
1629.6026611328125;1639.739501953125;1630.2467041015625;1638.8291015625
1754.3443603515625;1637.3421630859375;1755.4208984375;1636.373291015625
1880.250244140625;1635.3837890625;1881.275146484375;1634.398681640625
2005.66845703125;1634.0196533203125;2007.0250244140625;1632.981201171875
129.42922973632812;1785.488525390625;128.1722412109375;1784.2584228515625
254.9650421142578;1781.8197021484375;253.77735900878906;1780.6805419921875
380.8195495605469;1779.11376953125;380.0791015625;1777.6466064453125
505.4119567871094;1775.5802001953125;504.6567077636719;1774.5155029296875
630.968994140625;1772.946044921875;630.2536010742188;1771.9957275390625
756.0543212890625;1771.2940673828125;755.5924072265625;1770.24267578125
881.2010498046875;1770.4910888671875;881.0432739257812;1769.4788818359375
1005.8970947265625;1771.793212890625;1005.7802124023438;1770.497314453125
1130.3685302734375;1770.128662109375;1130.416015625;1768.89306640625
1255.515625;1770.2352294921875;1255.5355224609375;1769.2803955078125
1381.1363525390625;1769.2144775390625;1381.1942138671875;1768.096923828125
1505.94970703125;1766.911376953125;1506.5224609375;1765.7054443359375
1631.3648681640625;1764.852783203125;1632.040283203125;1763.7498779296875
1756.465576171875;1763.1441650390625;1757.27001953125;1761.99560546875
1882.307373046875;1761.131591796875;1883.4193115234375;1759.9051513671875
2008.026123046875;1759.494384765625;2009.33056640625;1758.471923828125
130.3238067626953;1911.8963623046875;128.92628479003906;1910.486083984375
255.5455322265625;1908.0633544921875;254.4248504638672;1906.5260009765625
381.7820129394531;1904.717529296875;380.6867980957031;1903.5770263671875
506.5148620605469;1901.4757080078125;505.65087890625;1900.113037109375
632.2559814453125;1899.4442138671875;631.52783203125;1898.13525390625
757.2960205078125;1897.002685546875;756.7266235351562;1895.594970703125
882.4974365234375;1895.994384765625;882.0805053710938;1894.635009765625
1007.3866577148438;1897.395751953125;1007.482421875;1895.8746337890625
1132.1324462890625;1896.17236328125;1132.0999755859375;1894.80224609375
1257.254150390625;1896.013916015625;1257.3790283203125;1894.659423828125
1382.5908203125;1895.2711181640625;1382.867919921875;1893.8533935546875
1507.861083984375;1892.7891845703125;1508.41943359375;1891.338134765625
1633.2484130859375;1891.2218017578125;1633.9554443359375;1889.7559814453125
1758.337646484375;1888.9503173828125;1759.1339111328125;1887.7998046875
1884.29052734375;1887.4268798828125;1885.419921875;1886.2218017578125
2010.3099365234375;1886.0966796875;2011.53857421875;1884.5872802734375
